x,y,z,vy
0,8,97,-4.00371188e+00
0,8,98,-4.00582663e+00
0,8,99,-4.01119348e+00
0,9,0,-4.01350007e+00
0,9,1,-4.02296578e+00
0,9,2,-4.02877877e+00
0,9,3,-4.02963671e+00
0,9,4,-4.02815937e+00
0,9,5,-4.02659672e+00
0,9,6,-4.02601620e+00
0,9,7,-4.02524421e+00
0,9,8,-4.02235219e+00
0,9,9,-4.01899076e+00
0,9,10,-4.01669713e+00
0,9,11,-4.01604158e+00
0,9,12,-4.01565876e+00
0,9,13,-4.01483138e+00
0,9,14,-4.01241049e+00
0,9,15,-4.00798665e+00
0,9,16,-3.99881023e+00
0,9,17,-3.98625416e+00
0,9,18,-3.97395082e+00
0,9,19,-3.96547770e+00
0,9,20,-3.96019253e+00
0,9,21,-3.95716492e+00
0,9,22,-3.95526567e+00
0,9,23,-3.95285861e+00
0,9,24,-3.95007547e+00
0,9,25,-3.94724212e+00
0,9,26,-3.94339102e+00
0,9,27,-3.93713771e+00
0,9,28,-3.93123912e+00
0,9,29,-3.92879283e+00
0,9,30,-3.92995351e+00
0,9,31,-3.93087523e+00
0,9,32,-3.92965418e+00
0,9,33,-3.92410229e+00
0,9,34,-3.91548100e+00
0,9,35,-3.90973665e+00
0,9,36,-3.90782778e+00
0,9,37,-3.90750442e+00
0,9,38,-3.90723953e+00
0,9,39,-3.90626932e+00
0,9,40,-3.90456014e+00
0,9,41,-3.90270869e+00
0,9,42,-3.90242445e+00
0,9,43,-3.90312550e+00
0,9,44,-3.90571846e+00
0,9,45,-3.91113077e+00
0,9,46,-3.91910609e+00
0,9,47,-3.92835531e+00
0,9,48,-3.93552694e+00
0,9,49,-3.93999231e+00
0,9,50,-3.94178653e+00
0,9,51,-3.94165120e+00
0,9,52,-3.93974891e+00
0,9,53,-3.93767809e+00
0,9,54,-3.93492636e+00
0,9,55,-3.93191909e+00
0,9,56,-3.92665159e+00
0,9,57,-3.92113253e+00
0,9,58,-3.91814034e+00
0,9,59,-3.91754376e+00
0,9,60,-3.91865394e+00
0,9,61,-3.92194964e+00
0,9,62,-3.92823265e+00
0,9,63,-3.93778690e+00
0,9,64,-3.94815430e+00
0,9,65,-3.95876023e+00
0,9,66,-3.97004564e+00
0,9,67,-3.98314199e+00
0,9,68,-3.99706577e+00
0,9,69,-4.01084893e+00
0,9,70,-4.01956004e+00
0,9,71,-4.02158962e+00
0,9,72,-4.01958225e+00
0,9,73,-4.01561441e+00
0,9,74,-4.01017056e+00
0,9,75,-4.00688981e+00
0,9,76,-4.00649613e+00
0,9,77,-4.00998358e+00
0,9,78,-4.02000632e+00
0,9,79,-4.03560781e+00
0,9,80,-4.05146382e+00
0,9,81,-4.06706113e+00
0,9,82,-4.08146477e+00
0,9,83,-4.09312660e+00
0,9,84,-4.10164502e+00
0,9,85,-4.10544528e+00
0,9,86,-4.10459791e+00
0,9,87,-4.09967913e+00
0,9,88,-4.08717135e+00
0,9,89,-4.06768751e+00
0,9,90,-4.04716288e+00
0,9,91,-4.03040146e+00
0,9,92,-4.01624503e+00
0,9,93,-4.00462493e+00
0,9,94,-3.99463987e+00
0,9,95,-3.98786738e+00
0,9,96,-3.98614576e+00
0,9,97,-3.98823923e+00
0,9,98,-3.99312011e+00
0,9,99,-4.00235853e+00
0,10,0,-4.00505520e+00
0,10,1,-4.01907839e+00
0,10,2,-4.02819623e+00
0,10,3,-4.03154507e+00
0,10,4,-4.03133724e+00
0,10,5,-4.03058638e+00
0,10,6,-4.03006227e+00
0,10,7,-4.02903474e+00
0,10,8,-4.02661441e+00
0,10,9,-4.02384232e+00
0,10,10,-4.02130566e+00
0,10,11,-4.01860153e+00
0,10,12,-4.01494877e+00
0,10,13,-4.01130278e+00
0,10,14,-4.00714870e+00
0,10,15,-4.00248941e+00
0,10,16,-3.99632303e+00
0,10,17,-3.98937903e+00
0,10,18,-3.98298708e+00
0,10,19,-3.97954108e+00
0,10,20,-3.97698254e+00
0,10,21,-3.97447061e+00
0,10,22,-3.97208573e+00
0,10,23,-3.96886350e+00
0,10,24,-3.96407278e+00
0,10,25,-3.95741846e+00
0,10,26,-3.95090015e+00
0,10,27,-3.94384706e+00
0,10,28,-3.93755215e+00
0,10,29,-3.93421490e+00
0,10,30,-3.93314612e+00
0,10,31,-3.93285400e+00
0,10,32,-3.93072054e+00
0,10,33,-3.92489392e+00
0,10,34,-3.91691629e+00
0,10,35,-3.91181553e+00
0,10,36,-3.91002966e+00
0,10,37,-3.90949451e+00
0,10,38,-3.90826024e+00
0,10,39,-3.90713369e+00
0,10,40,-3.90547840e+00
0,10,41,-3.90386621e+00
0,10,42,-3.90372545e+00
0,10,43,-3.90462095e+00
0,10,44,-3.90694225e+00
0,10,45,-3.91275562e+00
0,10,46,-3.92032153e+00
0,10,47,-3.92852984e+00
0,10,48,-3.93597871e+00
0,10,49,-3.94128409e+00
0,10,50,-3.94327643e+00
0,10,51,-3.94252165e+00
0,10,52,-3.94132871e+00
0,10,53,-3.94153233e+00
0,10,54,-3.94226022e+00
0,10,55,-3.94252196e+00
0,10,56,-3.94018099e+00
0,10,57,-3.93579025e+00
0,10,58,-3.93241062e+00
0,10,59,-3.93063533e+00
0,10,60,-3.93006425e+00
0,10,61,-3.93142461e+00
0,10,62,-3.93381127e+00
0,10,63,-3.93956478e+00
0,10,64,-3.94723807e+00
0,10,65,-3.95540263e+00
0,10,66,-3.96519769e+00
0,10,67,-3.97836006e+00
0,10,68,-3.99356291e+00
0,10,69,-4.00669114e+00
0,10,70,-4.01462673e+00
0,10,71,-4.01649469e+00
0,10,72,-4.01567075e+00
0,10,73,-4.01314054e+00
0,10,74,-4.01101774e+00
0,10,75,-4.01036869e+00
0,10,76,-4.01164320e+00
0,10,77,-4.01677067e+00
0,10,78,-4.02606827e+00
0,10,79,-4.03781744e+00
0,10,80,-4.05030582e+00
0,10,81,-4.05950505e+00
0,10,82,-4.06434288e+00
0,10,83,-4.06641730e+00
0,10,84,-4.06746695e+00
0,10,85,-4.06610310e+00
0,10,86,-4.06261968e+00
0,10,87,-4.05426843e+00
0,10,88,-4.04157858e+00
0,10,89,-4.02605072e+00
0,10,90,-4.01110832e+00
0,10,91,-3.99728195e+00
0,10,92,-3.98468390e+00
0,10,93,-3.97301207e+00
0,10,94,-3.96409794e+00
0,10,95,-3.96043164e+00
0,10,96,-3.96108303e+00
0,10,97,-3.96452292e+00
0,10,98,-3.97331510e+00
0,10,99,-3.98824663e+00
0,11,0,-3.99571387e+00
0,11,1,-4.01472098e+00
0,11,2,-4.02885380e+00
0,11,3,-4.03760920e+00
0,11,4,-4.04239693e+00
0,11,5,-4.04421779e+00
0,11,6,-4.04403603e+00
0,11,7,-4.04188028e+00
0,11,8,-4.03890484e+00
0,11,9,-4.03551566e+00
0,11,10,-4.03005808e+00
0,11,11,-4.02234580e+00
0,11,12,-4.01372324e+00
0,11,13,-4.00698454e+00
0,11,14,-4.00233101e+00
0,11,15,-3.99890625e+00
0,11,16,-3.99689874e+00
0,11,17,-3.99565973e+00
0,11,18,-3.99557287e+00
0,11,19,-3.99549749e+00
0,11,20,-3.99510668e+00
0,11,21,-3.99417163e+00
0,11,22,-3.99127507e+00
0,11,23,-3.98734122e+00
0,11,24,-3.98089790e+00
0,11,25,-3.97233340e+00
0,11,26,-3.96488389e+00
0,11,27,-3.95905113e+00
0,11,28,-3.95389666e+00
0,11,29,-3.95044111e+00
0,11,30,-3.94750168e+00
0,11,31,-3.94517783e+00
0,11,32,-3.94088556e+00
0,11,33,-3.93294653e+00
0,11,34,-3.92526511e+00
0,11,35,-3.92079817e+00
0,11,36,-3.91917361e+00
0,11,37,-3.91813038e+00
0,11,38,-3.91653273e+00
0,11,39,-3.91446624e+00
0,11,40,-3.91288533e+00
0,11,41,-3.91226978e+00
0,11,42,-3.91262375e+00
0,11,43,-3.91343121e+00
0,11,44,-3.91517498e+00
0,11,45,-3.91881587e+00
0,11,46,-3.92451049e+00
0,11,47,-3.93106904e+00
0,11,48,-3.93837453e+00
0,11,49,-3.94459864e+00
0,11,50,-3.94742387e+00
0,11,51,-3.94814861e+00
0,11,52,-3.94947300e+00
0,11,53,-3.95222212e+00
0,11,54,-3.95849071e+00
0,11,55,-3.96462652e+00
0,11,56,-3.96571385e+00
0,11,57,-3.96199329e+00
0,11,58,-3.95617512e+00
0,11,59,-3.94952614e+00
0,11,60,-3.94452757e+00
0,11,61,-3.94151276e+00
0,11,62,-3.94141935e+00
0,11,63,-3.94313383e+00
0,11,64,-3.94760530e+00
0,11,65,-3.95491484e+00
0,11,66,-3.96441803e+00
0,11,67,-3.97667156e+00
0,11,68,-3.99089202e+00
0,11,69,-4.00184927e+00
0,11,70,-4.00836324e+00
0,11,71,-4.01115700e+00
0,11,72,-4.01266253e+00
0,11,73,-4.01309947e+00
0,11,74,-4.01314552e+00
0,11,75,-4.01405262e+00
0,11,76,-4.01647444e+00
0,11,77,-4.02105074e+00
0,11,78,-4.02770936e+00
0,11,79,-4.03569194e+00
0,11,80,-4.04161732e+00
0,11,81,-4.04248624e+00
0,11,82,-4.03973104e+00
0,11,83,-4.03555236e+00
0,11,84,-4.03041304e+00
0,11,85,-4.02337439e+00
0,11,86,-4.01533627e+00
0,11,87,-4.00683194e+00
0,11,88,-3.99717825e+00
0,11,89,-3.98747053e+00
0,11,90,-3.97629753e+00
0,11,91,-3.96401490e+00
0,11,92,-3.95145959e+00
0,11,93,-3.94179477e+00
0,11,94,-3.93602456e+00
0,11,95,-3.93446749e+00
0,11,96,-3.93549686e+00
0,11,97,-3.94058644e+00
0,11,98,-3.95381930e+00
0,11,99,-3.97391040e+00
0,12,0,-3.98986440e+00
0,12,1,-4.01197938e+00
0,12,2,-4.03027401e+00
0,12,3,-4.04567221e+00
0,12,4,-4.05772216e+00
0,12,5,-4.06518151e+00
0,12,6,-4.06756292e+00
0,12,7,-4.06561974e+00
0,12,8,-4.06153660e+00
0,12,9,-4.05348588e+00
0,12,10,-4.04081456e+00
0,12,11,-4.02632819e+00
0,12,12,-4.01382279e+00
0,12,13,-4.00423820e+00
0,12,14,-3.99956485e+00
0,12,15,-3.99810389e+00
0,12,16,-3.99928554e+00
0,12,17,-4.00202953e+00
0,12,18,-4.00519121e+00
0,12,19,-4.00806634e+00
0,12,20,-4.00960781e+00
0,12,21,-4.00902789e+00
0,12,22,-4.00611810e+00
0,12,23,-4.00220547e+00
0,12,24,-3.99509709e+00
0,12,25,-3.98660776e+00
0,12,26,-3.98123778e+00
0,12,27,-3.97856386e+00
0,12,28,-3.97708048e+00
0,12,29,-3.97536927e+00
0,12,30,-3.97285718e+00
0,12,31,-3.96992649e+00
0,12,32,-3.96323634e+00
0,12,33,-3.95321119e+00
0,12,34,-3.94481014e+00
0,12,35,-3.94003499e+00
0,12,36,-3.93784888e+00
0,12,37,-3.93600232e+00
0,12,38,-3.93337144e+00
0,12,39,-3.93040485e+00
0,12,40,-3.92893308e+00
0,12,41,-3.92918873e+00
0,12,42,-3.93013257e+00
0,12,43,-3.93042925e+00
0,12,44,-3.93078225e+00
0,12,45,-3.93170602e+00
0,12,46,-3.93401011e+00
0,12,47,-3.93825050e+00
0,12,48,-3.94419799e+00
0,12,49,-3.95044304e+00
0,12,50,-3.95433363e+00
0,12,51,-3.95723188e+00
0,12,52,-3.96003226e+00
0,12,53,-3.96565944e+00
0,12,54,-3.97586279e+00
0,12,55,-3.98645398e+00
0,12,56,-3.99087042e+00
0,12,57,-3.98844841e+00
0,12,58,-3.98120564e+00
0,12,59,-3.97016921e+00
0,12,60,-3.95956902e+00
0,12,61,-3.95213119e+00
0,12,62,-3.94990915e+00
0,12,63,-3.95065911e+00
0,12,64,-3.95415930e+00
0,12,65,-3.96172223e+00
0,12,66,-3.97199043e+00
0,12,67,-3.98213511e+00
0,12,68,-3.99207828e+00
0,12,69,-4.00046879e+00
0,12,70,-4.00645009e+00
0,12,71,-4.01057756e+00
0,12,72,-4.01409874e+00
0,12,73,-4.01796167e+00
0,12,74,-4.02089435e+00
0,12,75,-4.02235282e+00
0,12,76,-4.02351062e+00
0,12,77,-4.02500953e+00
0,12,78,-4.02724879e+00
0,12,79,-4.02936445e+00
0,12,80,-4.02828501e+00
0,12,81,-4.02344418e+00
0,12,82,-4.01440989e+00
0,12,83,-4.00389029e+00
0,12,84,-3.99375071e+00
0,12,85,-3.98467544e+00
0,12,86,-3.97749869e+00
0,12,87,-3.97202243e+00
0,12,88,-3.96669154e+00
0,12,89,-3.96047594e+00
0,12,90,-3.95016679e+00
0,12,91,-3.93682786e+00
0,12,92,-3.92453862e+00
0,12,93,-3.91693888e+00
0,12,94,-3.91476629e+00
0,12,95,-3.91609788e+00
0,12,96,-3.91930238e+00
0,12,97,-3.92737344e+00
0,12,98,-3.94344027e+00
0,12,99,-3.96574224e+00
0,13,0,-3.98864378e+00
0,13,1,-4.01056987e+00
0,13,2,-4.02983928e+00
0,13,3,-4.04893243e+00
0,13,4,-4.06685790e+00
0,13,5,-4.08107508e+00
0,13,6,-4.08770030e+00
0,13,7,-4.08710095e+00
0,13,8,-4.08294792e+00
0,13,9,-4.07073686e+00
0,13,10,-4.05167982e+00
0,13,11,-4.03146937e+00
0,13,12,-4.01591838e+00
0,13,13,-4.00559315e+00
0,13,14,-4.00135005e+00
0,13,15,-4.00227467e+00
0,13,16,-4.00571832e+00
0,13,17,-4.00963618e+00
0,13,18,-4.01328873e+00
0,13,19,-4.01606468e+00
0,13,20,-4.01757342e+00
0,13,21,-4.01695497e+00
0,13,22,-4.01552004e+00
0,13,23,-4.01223227e+00
0,13,24,-4.00674077e+00
0,13,25,-4.00073079e+00
0,13,26,-3.99848071e+00
0,13,27,-3.99881088e+00
0,13,28,-4.00090673e+00
0,13,29,-4.00251989e+00
0,13,30,-4.00244873e+00
0,13,31,-4.00056106e+00
0,13,32,-3.99321856e+00
0,13,33,-3.98181421e+00
0,13,34,-3.97213939e+00
0,13,35,-3.96607051e+00
0,13,36,-3.96304650e+00
0,13,37,-3.96043626e+00
0,13,38,-3.95592206e+00
0,13,39,-3.95130367e+00
0,13,40,-3.94898213e+00
0,13,41,-3.94953512e+00
0,13,42,-3.95112725e+00
0,13,43,-3.95174226e+00
0,13,44,-3.95083687e+00
0,13,45,-3.94964359e+00
0,13,46,-3.94974090e+00
0,13,47,-3.95199796e+00
0,13,48,-3.95565350e+00
0,13,49,-3.95950082e+00
0,13,50,-3.96232111e+00
0,13,51,-3.96495341e+00
0,13,52,-3.96846753e+00
0,13,53,-3.97501160e+00
0,13,54,-3.98551964e+00
0,13,55,-3.99747350e+00
0,13,56,-4.00506991e+00
0,13,57,-4.00639709e+00
0,13,58,-4.00059266e+00
0,13,59,-3.98973133e+00
0,13,60,-3.97614973e+00
0,13,61,-3.96687561e+00
0,13,62,-3.96365504e+00
0,13,63,-3.96526863e+00
0,13,64,-3.97195870e+00
0,13,65,-3.98267686e+00
0,13,66,-3.99344322e+00
0,13,67,-4.00089153e+00
0,13,68,-4.00494062e+00
0,13,69,-4.00872353e+00
0,13,70,-4.01282007e+00
0,13,71,-4.01760327e+00
0,13,72,-4.02338743e+00
0,13,73,-4.03018747e+00
0,13,74,-4.03526417e+00
0,13,75,-4.03597375e+00
0,13,76,-4.03381544e+00
0,13,77,-4.03046544e+00
0,13,78,-4.02819649e+00
0,13,79,-4.02584858e+00
0,13,80,-4.02014844e+00
0,13,81,-4.01071539e+00
0,13,82,-3.99763601e+00
0,13,83,-3.98367689e+00
0,13,84,-3.97165951e+00
0,13,85,-3.96288796e+00
0,13,86,-3.95692633e+00
0,13,87,-3.95295763e+00
0,13,88,-3.95045255e+00
0,13,89,-3.94624945e+00
0,13,90,-3.93700073e+00
0,13,91,-3.92306115e+00
0,13,92,-3.91050564e+00
0,13,93,-3.90429134e+00
0,13,94,-3.90434456e+00
0,13,95,-3.90808058e+00
0,13,96,-3.91470284e+00
0,13,97,-3.92609398e+00
0,13,98,-3.94298479e+00
0,13,99,-3.96504638e+00
0,14,0,-3.99071280e+00
0,14,1,-4.01130508e+00
0,14,2,-4.03065506e+00
0,14,3,-4.04997138e+00
0,14,4,-4.06898696e+00
0,14,5,-4.08418265e+00
0,14,6,-4.09328617e+00
0,14,7,-4.09573541e+00
0,14,8,-4.09229498e+00
0,14,9,-4.07983403e+00
0,14,10,-4.05909327e+00
0,14,11,-4.03725080e+00
0,14,12,-4.02098237e+00
0,14,13,-4.01180654e+00
0,14,14,-4.00883884e+00
0,14,15,-4.01088184e+00
0,14,16,-4.01431760e+00
0,14,17,-4.01695630e+00
0,14,18,-4.01907857e+00
0,14,19,-4.01943085e+00
0,14,20,-4.01900946e+00
0,14,21,-4.01765197e+00
0,14,22,-4.01637274e+00
0,14,23,-4.01492432e+00
0,14,24,-4.01272951e+00
0,14,25,-4.01101324e+00
0,14,26,-4.01094455e+00
0,14,27,-4.01333397e+00
0,14,28,-4.01827045e+00
0,14,29,-4.02443796e+00
0,14,30,-4.02744863e+00
0,14,31,-4.02617818e+00
0,14,32,-4.02033025e+00
0,14,33,-4.00957225e+00
0,14,34,-3.99996843e+00
0,14,35,-3.99385315e+00
0,14,36,-3.98994033e+00
0,14,37,-3.98615934e+00
0,14,38,-3.97963147e+00
0,14,39,-3.97201938e+00
0,14,40,-3.96814112e+00
0,14,41,-3.96863573e+00
0,14,42,-3.97054511e+00
0,14,43,-3.97200875e+00
0,14,44,-3.97155653e+00
0,14,45,-3.96961595e+00
0,14,46,-3.96833656e+00
0,14,47,-3.96800154e+00
0,14,48,-3.96836769e+00
0,14,49,-3.96858464e+00
0,14,50,-3.96876740e+00
0,14,51,-3.96985123e+00
0,14,52,-3.97271072e+00
0,14,53,-3.97865980e+00
0,14,54,-3.98802482e+00
0,14,55,-3.99912632e+00
0,14,56,-4.01034484e+00
0,14,57,-4.01675607e+00
0,14,58,-4.01560652e+00
0,14,59,-4.00884284e+00
0,14,60,-3.99823177e+00
0,14,61,-3.99070345e+00
0,14,62,-3.98887187e+00
0,14,63,-3.99229719e+00
0,14,64,-4.00285936e+00
0,14,65,-4.01764040e+00
0,14,66,-4.02859966e+00
0,14,67,-4.03273059e+00
0,14,68,-4.03245444e+00
0,14,69,-4.03082667e+00
0,14,70,-4.03078294e+00
0,14,71,-4.03356276e+00
0,14,72,-4.03905062e+00
0,14,73,-4.04430242e+00
0,14,74,-4.04757578e+00
0,14,75,-4.04690044e+00
0,14,76,-4.04304829e+00
0,14,77,-4.03711000e+00
0,14,78,-4.03127867e+00
0,14,79,-4.02666231e+00
0,14,80,-4.01955893e+00
0,14,81,-4.00902198e+00
0,14,82,-3.99531659e+00
0,14,83,-3.98067647e+00
0,14,84,-3.96839894e+00
0,14,85,-3.95910088e+00
0,14,86,-3.95212021e+00
0,14,87,-3.94765481e+00
0,14,88,-3.94528538e+00
0,14,89,-3.94190252e+00
0,14,90,-3.93409499e+00
0,14,91,-3.92081515e+00
0,14,92,-3.90829519e+00
0,14,93,-3.90288575e+00
0,14,94,-3.90382544e+00
0,14,95,-3.90939095e+00
0,14,96,-3.91988066e+00
0,14,97,-3.93388217e+00
0,14,98,-3.95021276e+00
0,14,99,-3.96914615e+00
0,15,0,-3.99426712e+00
0,15,1,-4.01291978e+00
0,15,2,-4.03154661e+00
0,15,3,-4.05087224e+00
0,15,4,-4.06866126e+00
0,15,5,-4.08182295e+00
0,15,6,-4.08934861e+00
0,15,7,-4.09214582e+00
0,15,8,-4.09002272e+00
0,15,9,-4.08059969e+00
0,15,10,-4.06215818e+00
0,15,11,-4.04220567e+00
0,15,12,-4.02837199e+00
0,15,13,-4.02205945e+00
0,15,14,-4.02077483e+00
0,15,15,-4.02189075e+00
0,15,16,-4.02282889e+00
0,15,17,-4.02297163e+00
0,15,18,-4.02112475e+00
0,15,19,-4.01801299e+00
0,15,20,-4.01539286e+00
0,15,21,-4.01340333e+00
0,15,22,-4.01227810e+00
0,15,23,-4.01262129e+00
0,15,24,-4.01248505e+00
0,15,25,-4.01272383e+00
0,15,26,-4.01422997e+00
0,15,27,-4.01830524e+00
0,15,28,-4.02511460e+00
0,15,29,-4.03330474e+00
0,15,30,-4.03765962e+00
0,15,31,-4.03671252e+00
0,15,32,-4.03240675e+00
0,15,33,-4.02503153e+00
0,15,34,-4.01851451e+00
0,15,35,-4.01499312e+00
0,15,36,-4.01194193e+00
0,15,37,-4.00708562e+00
0,15,38,-3.99891400e+00
0,15,39,-3.98932865e+00
0,15,40,-3.98422868e+00
0,15,41,-3.98346333e+00
0,15,42,-3.98518623e+00
0,15,43,-3.98769812e+00
0,15,44,-3.98916387e+00
0,15,45,-3.98827095e+00
0,15,46,-3.98570629e+00
0,15,47,-3.98274724e+00
0,15,48,-3.97870420e+00
0,15,49,-3.97468979e+00
0,15,50,-3.97250130e+00
0,15,51,-3.97329386e+00
0,15,52,-3.97528494e+00
0,15,53,-3.97966217e+00
0,15,54,-3.98789263e+00
0,15,55,-3.99883549e+00
0,15,56,-4.01223073e+00
0,15,57,-4.02428594e+00
0,15,58,-4.03175979e+00
0,15,59,-4.03245645e+00
0,15,60,-4.02920364e+00
0,15,61,-4.02659084e+00
0,15,62,-4.02761198e+00
0,15,63,-4.03321608e+00
0,15,64,-4.04576687e+00
0,15,65,-4.06062793e+00
0,15,66,-4.07113038e+00
0,15,67,-4.07271006e+00
0,15,68,-4.06896441e+00
0,15,69,-4.06136620e+00
0,15,70,-4.05303918e+00
0,15,71,-4.04937482e+00
0,15,72,-4.04960987e+00
0,15,73,-4.05115811e+00
0,15,74,-4.05211549e+00
0,15,75,-4.05027226e+00
0,15,76,-4.04565717e+00
0,15,77,-4.03994065e+00
0,15,78,-4.03436712e+00
0,15,79,-4.02953190e+00
0,15,80,-4.02391626e+00
0,15,81,-4.01604558e+00
0,15,82,-4.00470943e+00
0,15,83,-3.99036495e+00
0,15,84,-3.97712677e+00
0,15,85,-3.96568220e+00
0,15,86,-3.95671697e+00
0,15,87,-3.95035686e+00
0,15,88,-3.94679251e+00
0,15,89,-3.94227207e+00
0,15,90,-3.93529639e+00
0,15,91,-3.92461187e+00
0,15,92,-3.91510998e+00
0,15,93,-3.91185621e+00
0,15,94,-3.91394934e+00
0,15,95,-3.92156732e+00
0,15,96,-3.93634916e+00
0,15,97,-3.95220592e+00
0,15,98,-3.96583769e+00
0,15,99,-3.97828442e+00
0,16,0,-4.00100841e+00
0,16,1,-4.01589189e+00
0,16,2,-4.03393406e+00
0,16,3,-4.05326994e+00
0,16,4,-4.06951937e+00
0,16,5,-4.08044515e+00
0,16,6,-4.08573193e+00
0,16,7,-4.08702710e+00
0,16,8,-4.08534815e+00
0,16,9,-4.07856992e+00
0,16,10,-4.06347420e+00
0,16,11,-4.04874533e+00
0,16,12,-4.03934030e+00
0,16,13,-4.03617693e+00
0,16,14,-4.03578571e+00
0,16,15,-4.03494543e+00
0,16,16,-4.03267340e+00
0,16,17,-4.02869307e+00
0,16,18,-4.02230043e+00
0,16,19,-4.01552556e+00
0,16,20,-4.01065618e+00
0,16,21,-4.00711256e+00
0,16,22,-4.00632777e+00
0,16,23,-4.00699643e+00
0,16,24,-4.00789925e+00
0,16,25,-4.00884613e+00
0,16,26,-4.01093851e+00
0,16,27,-4.01540102e+00
0,16,28,-4.02272730e+00
0,16,29,-4.03066072e+00
0,16,30,-4.03469284e+00
0,16,31,-4.03371731e+00
0,16,32,-4.03071595e+00
0,16,33,-4.02651768e+00
0,16,34,-4.02423917e+00
0,16,35,-4.02370397e+00
0,16,36,-4.02280932e+00
0,16,37,-4.02017127e+00
0,16,38,-4.01367888e+00
0,16,39,-4.00483884e+00
0,16,40,-3.99843377e+00
0,16,41,-3.99673112e+00
0,16,42,-3.99775506e+00
0,16,43,-4.00025162e+00
0,16,44,-4.00201191e+00
0,16,45,-4.00215420e+00
0,16,46,-3.99968864e+00
0,16,47,-3.99470324e+00
0,16,48,-3.98656228e+00
0,16,49,-3.97841453e+00
0,16,50,-3.97492213e+00
0,16,51,-3.97576057e+00
0,16,52,-3.97774865e+00
0,16,53,-3.98169887e+00
0,16,54,-3.98884535e+00
0,16,55,-3.99924504e+00
0,16,56,-4.01355240e+00
0,16,57,-4.03157963e+00
0,16,58,-4.05012812e+00
0,16,59,-4.06348477e+00
0,16,60,-4.07012819e+00
0,16,61,-4.07349438e+00
0,16,62,-4.07699795e+00
0,16,63,-4.08268707e+00
0,16,64,-4.09121728e+00
0,16,65,-4.09923513e+00
0,16,66,-4.10304673e+00
0,16,67,-4.10182865e+00
0,16,68,-4.09562367e+00
0,16,69,-4.08324345e+00
0,16,70,-4.06729697e+00
0,16,71,-4.05552698e+00
0,16,72,-4.04975145e+00
0,16,73,-4.04799672e+00
0,16,74,-4.04641852e+00
0,16,75,-4.04388512e+00
0,16,76,-4.04071910e+00
0,16,77,-4.03817133e+00
0,16,78,-4.03618096e+00
0,16,79,-4.03476268e+00
0,16,80,-4.03213549e+00
0,16,81,-4.02824369e+00
0,16,82,-4.02048875e+00
0,16,83,-4.00819156e+00
0,16,84,-3.99376036e+00
0,16,85,-3.98010348e+00
0,16,86,-3.96802462e+00
0,16,87,-3.95832346e+00
0,16,88,-3.95063229e+00
0,16,89,-3.94439478e+00
0,16,90,-3.93806717e+00
0,16,91,-3.93200578e+00
0,16,92,-3.92899549e+00
0,16,93,-3.92941786e+00
0,16,94,-3.93469693e+00
0,16,95,-3.94647365e+00
0,16,96,-3.96322539e+00
0,16,97,-3.97745820e+00
0,16,98,-3.98593302e+00
0,16,99,-3.99199199e+00
0,17,0,-4.00838349e+00
0,17,1,-4.02034732e+00
0,17,2,-4.03882050e+00
0,17,3,-4.05940753e+00
0,17,4,-4.07557576e+00
0,17,5,-4.08448505e+00
0,17,6,-4.08790169e+00
0,17,7,-4.08733322e+00
0,17,8,-4.08481420e+00
0,17,9,-4.07989299e+00
0,17,10,-4.07129693e+00
0,17,11,-4.06247356e+00
0,17,12,-4.05765483e+00
0,17,13,-4.05632720e+00
0,17,14,-4.05571274e+00
0,17,15,-4.05389772e+00
0,17,16,-4.04928809e+00
0,17,17,-4.04140085e+00
0,17,18,-4.03073537e+00
0,17,19,-4.02055608e+00
0,17,20,-4.01159347e+00
0,17,21,-4.00561763e+00
0,17,22,-4.00300936e+00
0,17,23,-4.00205907e+00
0,17,24,-4.00002395e+00
0,17,25,-3.99910571e+00
0,17,26,-4.00056534e+00
0,17,27,-4.00477010e+00
0,17,28,-4.01145486e+00
0,17,29,-4.01811951e+00
0,17,30,-4.02079083e+00
0,17,31,-4.02000519e+00
0,17,32,-4.01896214e+00
0,17,33,-4.01899482e+00
0,17,34,-4.02078080e+00
0,17,35,-4.02327980e+00
0,17,36,-4.02554750e+00
0,17,37,-4.02644613e+00
0,17,38,-4.02421070e+00
0,17,39,-4.02005614e+00
0,17,40,-4.01511329e+00
0,17,41,-4.01187863e+00
0,17,42,-4.01079258e+00
0,17,43,-4.01052904e+00
0,17,44,-4.01087267e+00
0,17,45,-4.01085995e+00
0,17,46,-4.00901694e+00
0,17,47,-4.00353300e+00
0,17,48,-3.99372842e+00
0,17,49,-3.98426600e+00
0,17,50,-3.98089920e+00
0,17,51,-3.98204888e+00
0,17,52,-3.98601665e+00
0,17,53,-3.99157119e+00
0,17,54,-3.99821276e+00
0,17,55,-4.00620397e+00
0,17,56,-4.01963599e+00
0,17,57,-4.04055257e+00
0,17,58,-4.06759391e+00
0,17,59,-4.09353899e+00
0,17,60,-4.11084572e+00
0,17,61,-4.11878290e+00
0,17,62,-4.12074690e+00
0,17,63,-4.11950197e+00
0,17,64,-4.11661854e+00
0,17,65,-4.11444246e+00
0,17,66,-4.11108774e+00
0,17,67,-4.10745122e+00
0,17,68,-4.10113587e+00
0,17,69,-4.08732096e+00
0,17,70,-4.06879474e+00
