x,y,z,Fy
0,11,61,nan
0,11,62,nan
0,11,63,nan
0,11,64,nan
0,11,65,nan
0,11,66,6.13228812e+01
0,11,67,5.83897074e+01
0,11,68,5.91442454e+01
0,11,69,5.83399592e+01
0,11,70,nan
0,11,71,nan
0,11,72,6.42559604e+01
0,11,73,6.23157386e+01
0,11,74,nan
0,11,75,nan
0,11,76,nan
0,11,77,5.92703423e+01
0,11,78,5.58152092e+01
0,11,79,nan
0,11,80,6.22176660e+01
0,11,81,6.00927566e+01
0,11,82,6.49907076e+01
0,11,83,6.30432384e+01
0,11,84,5.87173818e+01
0,11,85,5.61553407e+01
0,11,86,nan
0,11,87,5.92502729e+01
0,11,88,nan
0,11,89,nan
0,11,90,6.28357175e+01
0,11,91,6.04752026e+01
0,11,92,6.00272338e+01
0,11,93,nan
0,11,94,nan
0,11,95,nan
0,11,96,nan
0,11,97,5.80715057e+01
0,11,98,6.01364292e+01
0,11,99,6.32749202e+01
0,12,0,5.77426597e+01
0,12,1,5.89270989e+01
0,12,2,5.85245116e+01
0,12,3,nan
0,12,4,6.35552590e+01
0,12,5,6.38387502e+01
0,12,6,6.27541915e+01
0,12,7,6.24954840e+01
0,12,8,6.18029894e+01
0,12,9,5.78687275e+01
0,12,10,5.91887319e+01
0,12,11,5.97898069e+01
0,12,12,nan
0,12,13,6.08926359e+01
0,12,14,6.01059470e+01
0,12,15,nan
0,12,16,nan
0,12,17,6.22957835e+01
0,12,18,nan
0,12,19,5.99512853e+01
0,12,20,5.64403518e+01
0,12,21,nan
0,12,22,6.43338159e+01
0,12,23,nan
0,12,24,nan
0,12,25,5.56082304e+01
0,12,26,5.66507495e+01
0,12,27,6.05799650e+01
0,12,28,nan
0,12,29,nan
0,12,30,6.07785541e+01
0,12,31,nan
0,12,32,nan
0,12,33,nan
0,12,34,nan
0,12,35,6.11612195e+01
0,12,36,6.29305687e+01
0,12,37,6.24502557e+01
0,12,38,nan
0,12,39,6.33347763e+01
0,12,40,nan
0,12,41,6.24230402e+01
0,12,42,6.10247692e+01
0,12,43,5.42478305e+01
0,12,44,nan
0,12,45,nan
0,12,46,nan
0,12,47,6.01870282e+01
0,12,48,nan
0,12,49,6.31607883e+01
0,12,50,nan
0,12,51,nan
0,12,52,nan
0,12,53,nan
0,12,54,nan
0,12,55,nan
0,12,56,5.94534008e+01
0,12,57,5.75446230e+01
0,12,58,5.67657454e+01
0,12,59,6.33543695e+01
0,12,60,nan
0,12,61,nan
0,12,62,6.22257479e+01
0,12,63,nan
0,12,64,nan
0,12,65,6.22169327e+01
0,12,66,6.14504726e+01
0,12,67,6.08544191e+01
0,12,68,5.73680983e+01
0,12,69,6.02669627e+01
0,12,70,6.13404590e+01
0,12,71,6.07167749e+01
0,12,72,5.81826049e+01
0,12,73,5.86360501e+01
0,12,74,6.04609540e+01
0,12,75,nan
0,12,76,6.25320780e+01
0,12,77,nan
0,12,78,nan
0,12,79,6.06750131e+01
0,12,80,5.68889600e+01
0,12,81,5.88779323e+01
0,12,82,nan
0,12,83,5.89273441e+01
0,12,84,6.06161633e+01
0,12,85,nan
0,12,86,nan
0,12,87,nan
0,12,88,nan
0,12,89,nan
0,12,90,nan
0,12,91,nan
0,12,92,6.27627277e+01
0,12,93,nan
0,12,94,nan
0,12,95,nan
0,12,96,nan
0,12,97,5.47017462e+01
0,12,98,5.63904928e+01
0,12,99,5.68601575e+01
0,13,0,nan
0,13,1,nan
0,13,2,nan
0,13,3,nan
0,13,4,6.05128356e+01
0,13,5,nan
0,13,6,5.49316049e+01
0,13,7,5.65195260e+01
0,13,8,5.79441203e+01
0,13,9,5.71859252e+01
0,13,10,5.81941812e+01
0,13,11,6.11812012e+01
0,13,12,5.73205090e+01
0,13,13,5.86859284e+01
0,13,14,nan
0,13,15,nan
0,13,16,nan
0,13,17,6.04748751e+01
0,13,18,nan
0,13,19,nan
0,13,20,nan
0,13,21,6.40596831e+01
0,13,22,6.50587526e+01
0,13,23,6.33280897e+01
0,13,24,nan
0,13,25,nan
0,13,26,nan
0,13,27,nan
0,13,28,nan
0,13,29,nan
0,13,30,nan
0,13,31,nan
0,13,32,6.02954662e+01
0,13,33,6.24417071e+01
0,13,34,6.00337124e+01
0,13,35,6.24429131e+01
0,13,36,6.31157675e+01
0,13,37,6.33892101e+01
0,13,38,6.02987647e+01
0,13,39,6.55650855e+01
0,13,40,6.14565916e+01
0,13,41,nan
0,13,42,nan
0,13,43,nan
0,13,44,nan
0,13,45,nan
0,13,46,5.82196179e+01
0,13,47,6.00934064e+01
0,13,48,nan
0,13,49,nan
0,13,50,6.19310027e+01
0,13,51,nan
0,13,52,nan
0,13,53,nan
0,13,54,6.18728795e+01
0,13,55,6.06489956e+01
0,13,56,6.07077326e+01
0,13,57,6.15687843e+01
0,13,58,5.77268192e+01
0,13,59,5.89982426e+01
0,13,60,5.55284460e+01
0,13,61,nan
0,13,62,nan
0,13,63,6.06564826e+01
0,13,64,6.41892279e+01
0,13,65,6.48670116e+01
0,13,66,nan
0,13,67,nan
0,13,68,nan
0,13,69,5.96940748e+01
0,13,70,6.13200613e+01
0,13,71,5.90261104e+01
0,13,72,nan
0,13,73,nan
0,13,74,6.05268884e+01
0,13,75,5.55203707e+01
0,13,76,nan
0,13,77,nan
0,13,78,5.83622322e+01
0,13,79,5.98477200e+01
0,13,80,nan
0,13,81,nan
0,13,82,nan
0,13,83,nan
0,13,84,nan
0,13,85,nan
0,13,86,nan
0,13,87,nan
0,13,88,6.16325921e+01
0,13,89,nan
0,13,90,nan
0,13,91,nan
0,13,92,nan
0,13,93,5.99639981e+01
0,13,94,5.99455197e+01
0,13,95,6.09937994e+01
0,13,96,5.70757074e+01
0,13,97,nan
0,13,98,nan
0,13,99,nan
0,14,0,nan
0,14,1,nan
0,14,2,nan
0,14,3,nan
0,14,4,nan
0,14,5,nan
0,14,6,nan
0,14,7,nan
0,14,8,nan
0,14,9,nan
0,14,10,6.17954501e+01
0,14,11,5.96859243e+01
0,14,12,5.77926251e+01
0,14,13,6.25278088e+01
0,14,14,5.98879779e+01
0,14,15,nan
0,14,16,6.26739003e+01
0,14,17,6.18823245e+01
0,14,18,6.19458587e+01
0,14,19,nan
0,14,20,nan
0,14,21,nan
0,14,22,nan
0,14,23,nan
0,14,24,6.36466041e+01
0,14,25,nan
0,14,26,nan
0,14,27,6.31515632e+01
0,14,28,6.46333023e+01
0,14,29,6.16983235e+01
0,14,30,nan
0,14,31,5.84106558e+01
0,14,32,6.25557133e+01
0,14,33,5.96327134e+01
0,14,34,6.21400863e+01
0,14,35,nan
0,14,36,nan
0,14,37,nan
0,14,38,6.09640130e+01
0,14,39,nan
0,14,40,nan
0,14,41,nan
0,14,42,nan
0,14,43,nan
0,14,44,5.92407380e+01
0,14,45,5.94157181e+01
0,14,46,5.57802743e+01
0,14,47,nan
0,14,48,5.48867206e+01
0,14,49,nan
0,14,50,nan
0,14,51,nan
0,14,52,6.15373263e+01
0,14,53,6.20706171e+01
0,14,54,6.38788912e+01
0,14,55,6.01341169e+01
0,14,56,nan
0,14,57,nan
0,14,58,nan
0,14,59,nan
0,14,60,nan
0,14,61,nan
0,14,62,nan
0,14,63,5.42408078e+01
0,14,64,nan
0,14,65,nan
0,14,66,nan
0,14,67,nan
0,14,68,nan
0,14,69,6.12308123e+01
0,14,70,5.63069259e+01
0,14,71,nan
0,14,72,nan
0,14,73,5.58549407e+01
0,14,74,nan
0,14,75,nan
0,14,76,nan
0,14,77,nan
0,14,78,5.56958110e+01
0,14,79,nan
0,14,80,6.04035118e+01
0,14,81,6.21673856e+01
0,14,82,nan
0,14,83,6.23066584e+01
0,14,84,5.64644098e+01
0,14,85,nan
0,14,86,5.82442784e+01
0,14,87,nan
0,14,88,nan
0,14,89,nan
0,14,90,nan
0,14,91,nan
0,14,92,nan
0,14,93,5.48984820e+01
0,14,94,5.33874863e+01
0,14,95,5.57423925e+01
0,14,96,5.72780653e+01
0,14,97,5.75662467e+01
0,14,98,nan
0,14,99,nan
0,15,0,5.88158471e+01
0,15,1,nan
0,15,2,6.37948454e+01
0,15,3,5.92543115e+01
0,15,4,nan
0,15,5,5.96118660e+01
0,15,6,nan
0,15,7,6.08038082e+01
0,15,8,5.81346543e+01
0,15,9,nan
0,15,10,nan
0,15,11,nan
0,15,12,5.87219661e+01
0,15,13,5.93354908e+01
0,15,14,6.07475827e+01
0,15,15,5.89475996e+01
0,15,16,5.86209048e+01
0,15,17,5.89720271e+01
0,15,18,5.89065494e+01
0,15,19,nan
0,15,20,5.98619014e+01
0,15,21,nan
0,15,22,nan
0,15,23,nan
0,15,24,nan
0,15,25,nan
0,15,26,nan
0,15,27,6.38113732e+01
0,15,28,nan
0,15,29,5.98029972e+01
0,15,30,5.91828028e+01
0,15,31,5.94579485e+01
0,15,32,5.85380995e+01
0,15,33,5.41617557e+01
0,15,34,5.86723043e+01
0,15,35,nan
0,15,36,nan
0,15,37,nan
0,15,38,nan
0,15,39,nan
0,15,40,nan
0,15,41,nan
0,15,42,nan
0,15,43,5.77122884e+01
0,15,44,5.61022435e+01
0,15,45,nan
0,15,46,nan
0,15,47,nan
0,15,48,nan
0,15,49,nan
0,15,50,nan
0,15,51,nan
0,15,52,nan
0,15,53,5.76055404e+01
0,15,54,5.97316835e+01
0,15,55,nan
0,15,56,nan
0,15,57,nan
0,15,58,5.72592967e+01
0,15,59,5.80621454e+01
0,15,60,nan
0,15,61,nan
0,15,62,nan
0,15,63,nan
0,15,64,nan
0,15,65,nan
0,15,66,nan
0,15,67,6.01237944e+01
0,15,68,5.99610027e+01
0,15,69,nan
0,15,70,nan
0,15,71,nan
0,15,72,nan
0,15,73,nan
0,15,74,nan
0,15,75,nan
0,15,76,nan
0,15,77,nan
0,15,78,nan
0,15,79,nan
0,15,80,nan
0,15,81,nan
0,15,82,5.63982006e+01
0,15,83,5.93937082e+01
0,15,84,6.23191513e+01
0,15,85,6.40242244e+01
0,15,86,6.09434969e+01
0,15,87,5.69969557e+01
0,15,88,nan
0,15,89,nan
0,15,90,nan
0,15,91,nan
0,15,92,5.62776543e+01
0,15,93,5.77228493e+01
0,15,94,nan
0,15,95,nan
0,15,96,5.99783348e+01
0,15,97,6.06171111e+01
0,15,98,5.95033390e+01
0,15,99,5.61965703e+01
0,16,0,5.70794351e+01
0,16,1,5.92731484e+01
0,16,2,5.75926578e+01
0,16,3,6.07752044e+01
0,16,4,6.01159237e+01
0,16,5,nan
0,16,6,nan
0,16,7,nan
0,16,8,5.63174344e+01
0,16,9,6.39483395e+01
0,16,10,nan
0,16,11,nan
0,16,12,nan
0,16,13,nan
0,16,14,5.98026811e+01
0,16,15,nan
0,16,16,nan
0,16,17,nan
0,16,18,nan
0,16,19,5.84255920e+01
0,16,20,6.12179413e+01
0,16,21,6.18004466e+01
0,16,22,nan
0,16,23,5.93437632e+01
0,16,24,nan
0,16,25,5.68228841e+01
0,16,26,5.55335619e+01
0,16,27,nan
0,16,28,nan
0,16,29,nan
0,16,30,5.72825312e+01
0,16,31,6.04061405e+01
0,16,32,nan
0,16,33,nan
0,16,34,nan
0,16,35,nan
0,16,36,5.73079710e+01
0,16,37,nan
0,16,38,nan
0,16,39,nan
0,16,40,5.73908720e+01
0,16,41,6.00932975e+01
0,16,42,6.04474815e+01
0,16,43,5.93050388e+01
0,16,44,5.74628854e+01
0,16,45,6.34851667e+01
0,16,46,nan
0,16,47,nan
0,16,48,nan
0,16,49,5.92689667e+01
0,16,50,5.91954488e+01
0,16,51,nan
0,16,52,nan
0,16,53,nan
0,16,54,nan
0,16,55,nan
0,16,56,nan
0,16,57,5.96887294e+01
0,16,58,5.70435701e+01
0,16,59,5.84191382e+01
0,16,60,6.07019520e+01
0,16,61,6.00684135e+01
0,16,62,5.93398274e+01
0,16,63,6.24604380e+01
0,16,64,5.91934805e+01
0,16,65,nan
0,16,66,6.14338916e+01
0,16,67,5.60301862e+01
0,16,68,nan
0,16,69,nan
0,16,70,nan
0,16,71,nan
0,16,72,5.96723264e+01
0,16,73,5.96428799e+01
0,16,74,nan
0,16,75,6.44121779e+01
0,16,76,nan
0,16,77,nan
0,16,78,nan
0,16,79,6.06721491e+01
0,16,80,6.12362717e+01
0,16,81,nan
0,16,82,nan
0,16,83,nan
0,16,84,5.58679365e+01
0,16,85,5.63791129e+01
0,16,86,5.92869403e+01
0,16,87,5.69579880e+01
0,16,88,6.03111977e+01
0,16,89,5.86317803e+01
0,16,90,5.66909529e+01
0,16,91,6.02131466e+01
0,16,92,6.01675304e+01
0,16,93,5.69718576e+01
0,16,94,5.91789472e+01
0,16,95,5.99469324e+01
0,16,96,5.43631739e+01
0,16,97,nan
0,16,98,5.77001874e+01
0,16,99,5.70406872e+01
0,17,0,5.91869936e+01
0,17,1,5.62871212e+01
0,17,2,nan
0,17,3,nan
0,17,4,nan
0,17,5,5.77885786e+01
0,17,6,6.36628527e+01
0,17,7,nan
0,17,8,5.91324521e+01
0,17,9,5.98684768e+01
0,17,10,5.98124774e+01
0,17,11,nan
0,17,12,nan
0,17,13,6.01075159e+01
0,17,14,6.37312669e+01
0,17,15,6.45254587e+01
0,17,16,6.27832849e+01
0,17,17,nan
0,17,18,5.80357605e+01
0,17,19,6.33665966e+01
0,17,20,nan
0,17,21,nan
0,17,22,5.67125704e+01
0,17,23,5.95685369e+01
0,17,24,6.12995616e+01
0,17,25,5.86604615e+01
0,17,26,5.98769241e+01
0,17,27,6.19899873e+01
0,17,28,nan
0,17,29,6.21447556e+01
0,17,30,6.00751254e+01
0,17,31,6.02846043e+01
0,17,32,6.25662786e+01
0,17,33,nan
0,17,34,nan
0,17,35,nan
0,17,36,nan
0,17,37,nan
0,17,38,6.15936350e+01
0,17,39,nan
0,17,40,nan
0,17,41,5.93001983e+01
0,17,42,nan
0,17,43,nan
0,17,44,5.79103139e+01
0,17,45,nan
0,17,46,5.91811330e+01
0,17,47,5.40725789e+01
0,17,48,5.68786920e+01
0,17,49,5.90440743e+01
0,17,50,nan
0,17,51,5.84375597e+01
0,17,52,5.62607760e+01
0,17,53,5.52412126e+01
0,17,54,nan
0,17,55,5.63106218e+01
0,17,56,nan
0,17,57,5.89465819e+01
0,17,58,5.88978813e+01
0,17,59,6.01405244e+01
0,17,60,5.95681313e+01
0,17,61,5.89423516e+01
0,17,62,5.95710614e+01
0,17,63,5.97031611e+01
0,17,64,nan
0,17,65,5.72657698e+01
0,17,66,nan
0,17,67,nan
0,17,68,nan
0,17,69,nan
0,17,70,5.82399000e+01
0,17,71,6.18490358e+01
0,17,72,6.12115223e+01
0,17,73,5.84187966e+01
0,17,74,6.06215594e+01
0,17,75,6.54371582e+01
0,17,76,6.26512454e+01
0,17,77,5.58365031e+01
0,17,78,5.88044430e+01
0,17,79,6.22665274e+01
0,17,80,6.31366385e+01
0,17,81,5.85488397e+01
0,17,82,nan
0,17,83,nan
0,17,84,nan
0,17,85,nan
0,17,86,6.35594528e+01
0,17,87,5.94588028e+01
0,17,88,5.92601629e+01
0,17,89,5.87348384e+01
0,17,90,5.89266166e+01
0,17,91,5.71812282e+01
0,17,92,5.60086717e+01
0,17,93,nan
0,17,94,nan
0,17,95,nan
0,17,96,5.89064165e+01
0,17,97,nan
0,17,98,nan
0,17,99,nan
0,18,0,5.50339308e+01
0,18,1,6.06346077e+01
0,18,2,6.12964833e+01
0,18,3,nan
0,18,4,nan
0,18,5,6.32888515e+01
0,18,6,6.11564623e+01
0,18,7,5.72280437e+01
0,18,8,5.74866186e+01
0,18,9,5.88879235e+01
0,18,10,nan
0,18,11,nan
0,18,12,nan
0,18,13,nan
0,18,14,5.78773019e+01
0,18,15,5.96972773e+01
0,18,16,6.12245074e+01
0,18,17,nan
0,18,18,6.14422989e+01
0,18,19,6.15709796e+01
0,18,20,6.41980007e+01
0,18,21,6.20941592e+01
0,18,22,nan
0,18,23,6.06785646e+01
0,18,24,5.76499059e+01
0,18,25,6.07417021e+01
0,18,26,5.60597100e+01
0,18,27,nan
0,18,28,5.88779664e+01
0,18,29,5.74064289e+01
0,18,30,6.02181807e+01
0,18,31,5.50577162e+01
0,18,32,5.74102434e+01
0,18,33,nan
0,18,34,5.99730451e+01
0,18,35,nan
0,18,36,6.26550717e+01
0,18,37,6.00080560e+01
0,18,38,6.30693867e+01
0,18,39,6.23575963e+01
0,18,40,6.41799292e+01
0,18,41,nan
0,18,42,nan
0,18,43,nan
0,18,44,nan
0,18,45,nan
0,18,46,5.95346618e+01
0,18,47,5.73020050e+01
0,18,48,nan
0,18,49,nan
0,18,50,nan
0,18,51,6.21016946e+01
0,18,52,5.57691174e+01
0,18,53,nan
0,18,54,nan
0,18,55,nan
0,18,56,5.81646084e+01
0,18,57,nan
0,18,58,nan
0,18,59,nan
0,18,60,nan
0,18,61,nan
0,18,62,5.67535361e+01
0,18,63,nan
0,18,64,nan
0,18,65,nan
0,18,66,nan
0,18,67,nan
0,18,68,nan
0,18,69,nan
0,18,70,5.52424893e+01
0,18,71,6.12696135e+01
0,18,72,5.34577726e+01
0,18,73,5.71939319e+01
0,18,74,nan
0,18,75,5.58958303e+01
0,18,76,5.68439972e+01
0,18,77,6.04783424e+01
0,18,78,6.01254211e+01
0,18,79,5.98147256e+01
0,18,80,nan
0,18,81,nan
0,18,82,5.67070960e+01
0,18,83,nan
0,18,84,5.92005107e+01
0,18,85,6.01424441e+01
0,18,86,6.02838371e+01
0,18,87,6.01180854e+01
0,18,88,5.77076995e+01
0,18,89,5.92413371e+01
0,18,90,6.02832119e+01
0,18,91,5.84533586e+01
0,18,92,nan
0,18,93,nan
0,18,94,6.07083419e+01
0,18,95,5.78491993e+01
0,18,96,5.72922499e+01
0,18,97,5.97722986e+01
0,18,98,5.74737575e+01
0,18,99,5.96360271e+01
0,19,0,5.87396979e+01
0,19,1,5.74854143e+01
0,19,2,5.85273694e+01
0,19,3,6.16216767e+01
0,19,4,5.93336410e+01
0,19,5,6.45705028e+01
0,19,6,nan
0,19,7,nan
0,19,8,nan
0,19,9,nan
0,19,10,nan
0,19,11,6.38127161e+01
0,19,12,nan
0,19,13,nan
0,19,14,nan
0,19,15,nan
0,19,16,nan
0,19,17,6.04718051e+01
0,19,18,nan
0,19,19,nan
0,19,20,6.41459525e+01
0,19,21,6.53451200e+01
0,19,22,6.21146177e+01
0,19,23,nan
0,19,24,nan
0,19,25,5.92784980e+01
0,19,26,nan
0,19,27,nan
0,19,28,5.55631667e+01
0,19,29,nan
0,19,30,6.29084092e+01
0,19,31,nan
0,19,32,nan
0,19,33,nan
0,19,34,5.83627691e+01
0,19,35,6.27218907e+01
0,19,36,5.98151998e+01
0,19,37,6.17436585e+01
0,19,38,5.53629759e+01
0,19,39,6.21318747e+01
0,19,40,6.34165485e+01
0,19,41,6.12071180e+01
0,19,42,5.94359671e+01
0,19,43,nan
0,19,44,5.85862216e+01
0,19,45,5.59590024e+01
0,19,46,nan
0,19,47,nan
0,19,48,5.73357534e+01
0,19,49,nan
0,19,50,5.80854656e+01
0,19,51,5.53250762e+01
0,19,52,5.86200763e+01
0,19,53,6.11724433e+01
0,19,54,6.05093860e+01
0,19,55,5.83145495e+01
0,19,56,5.62638452e+01
0,19,57,nan
0,19,58,nan
0,19,59,nan
0,19,60,nan
0,19,61,nan
0,19,62,nan
0,19,63,6.12096786e+01
0,19,64,6.05708333e+01
0,19,65,6.13210763e+01
0,19,66,6.01797419e+01
0,19,67,6.03794802e+01
0,19,68,5.82459498e+01
0,19,69,nan
0,19,70,nan
0,19,71,nan
0,19,72,nan
0,19,73,nan
0,19,74,nan
0,19,75,nan
0,19,76,nan
0,19,77,6.23587654e+01
0,19,78,6.01815433e+01
0,19,79,5.96238940e+01
0,19,80,nan
0,19,81,nan
0,19,82,5.83968071e+01
0,19,83,5.72432987e+01
0,19,84,6.00937489e+01
0,19,85,5.61277113e+01
0,19,86,nan
0,19,87,nan
0,19,88,nan
0,19,89,6.02048425e+01
0,19,90,5.94337986e+01
0,19,91,5.99454072e+01
0,19,92,5.86630093e+01
0,19,93,6.00618985e+01
0,19,94,6.48316187e+01
0,19,95,6.11526923e+01
0,19,96,6.14621211e+01
0,19,97,5.51535393e+01
0,19,98,5.74963484e+01
0,19,99,nan
0,20,0,5.50987036e+01
0,20,1,nan
0,20,2,nan
0,20,3,5.58364351e+01
0,20,4,nan
0,20,5,nan
0,20,6,6.38883955e+01
0,20,7,nan
0,20,8,nan
0,20,9,nan
0,20,10,nan
0,20,11,5.85709730e+01
0,20,12,nan
0,20,13,nan
0,20,14,nan
0,20,15,nan
0,20,16,nan
0,20,17,nan
0,20,18,nan
0,20,19,nan
0,20,20,nan
0,20,21,5.95375215e+01
0,20,22,nan
0,20,23,nan
0,20,24,6.04093182e+01
0,20,25,nan
0,20,26,5.95280296e+01
0,20,27,5.89988162e+01
0,20,28,5.95535885e+01
0,20,29,nan
0,20,30,nan
0,20,31,nan
0,20,32,nan
0,20,33,nan
0,20,34,nan
0,20,35,6.01508707e+01
0,20,36,nan
0,20,37,nan
0,20,38,nan
0,20,39,nan
0,20,40,5.96892322e+01
0,20,41,5.72035332e+01
0,20,42,nan
0,20,43,5.77439683e+01
0,20,44,6.29665009e+01
0,20,45,6.08020325e+01
0,20,46,nan
0,20,47,5.86375438e+01
0,20,48,5.75729592e+01
0,20,49,5.69039451e+01
0,20,50,5.81943212e+01
0,20,51,nan
0,20,52,5.87484209e+01
0,20,53,5.93443840e+01
0,20,54,5.95984893e+01
0,20,55,6.27233466e+01
0,20,56,5.92581043e+01
0,20,57,6.12142147e+01
0,20,58,5.60853342e+01
0,20,59,nan
0,20,60,6.35930599e+01
0,20,61,5.85653912e+01
0,20,62,nan
0,20,63,5.74391708e+01
0,20,64,5.86865635e+01
0,20,65,5.56535771e+01
0,20,66,nan
0,20,67,5.60439260e+01
0,20,68,5.55128580e+01
0,20,69,5.81424246e+01
0,20,70,nan
0,20,71,6.23191837e+01
0,20,72,nan
0,20,73,nan
0,20,74,nan
0,20,75,nan
0,20,76,nan
0,20,77,nan
0,20,78,5.51009121e+01
0,20,79,5.90095035e+01
0,20,80,5.97393573e+01
0,20,81,nan
0,20,82,5.52412561e+01
0,20,83,5.99058744e+01
0,20,84,nan
0,20,85,nan
0,20,86,nan
0,20,87,nan
0,20,88,5.80300573e+01
0,20,89,5.69965484e+01
0,20,90,6.02399970e+01
0,20,91,5.84323146e+01
0,20,92,6.04489379e+01
0,20,93,5.65630365e+01
0,20,94,nan
0,20,95,nan
0,20,96,nan
0,20,97,nan
0,20,98,5.65383270e+01
0,20,99,nan
0,21,0,nan
0,21,1,6.15959632e+01
0,21,2,6.17896461e+01
0,21,3,nan
0,21,4,nan
0,21,5,nan
0,21,6,nan
0,21,7,nan
0,21,8,nan
0,21,9,6.28746476e+01
0,21,10,6.19694467e+01
0,21,11,nan
0,21,12,6.08035132e+01
0,21,13,5.90216858e+01
0,21,14,5.73154598e+01
0,21,15,6.04037947e+01
0,21,16,nan
0,21,17,nan
0,21,18,5.62168226e+01
0,21,19,nan
0,21,20,nan
0,21,21,nan
0,21,22,nan
0,21,23,6.34176422e+01
0,21,24,6.56378805e+01
0,21,25,6.38837396e+01
0,21,26,5.71515386e+01
0,21,27,5.76180218e+01
0,21,28,6.01267518e+01
0,21,29,6.13283055e+01
0,21,30,6.22126307e+01
0,21,31,nan
0,21,32,nan
0,21,33,6.14598738e+01
0,21,34,nan
0,21,35,nan
0,21,36,nan
0,21,37,nan
0,21,38,nan
0,21,39,nan
0,21,40,nan
0,21,41,nan
0,21,42,6.44607481e+01
0,21,43,nan
0,21,44,6.19804165e+01
0,21,45,nan
0,21,46,5.79758557e+01
0,21,47,6.08564236e+01
0,21,48,6.05910594e+01
0,21,49,5.76987755e+01
0,21,50,5.53565794e+01
0,21,51,5.64280851e+01
0,21,52,5.96859910e+01
0,21,53,6.14562303e+01
0,21,54,nan
0,21,55,nan
0,21,56,5.82575492e+01
0,21,57,6.07529868e+01
0,21,58,5.66545624e+01
0,21,59,6.23712671e+01
0,21,60,5.79239278e+01
0,21,61,5.96618787e+01
0,21,62,5.86905512e+01
0,21,63,nan
0,21,64,nan
0,21,65,nan
0,21,66,5.93247302e+01
0,21,67,nan
0,21,68,6.12782450e+01
0,21,69,5.77099671e+01
0,21,70,5.88035242e+01
0,21,71,5.76046214e+01
0,21,72,nan
0,21,73,nan
0,21,74,nan
0,21,75,5.78166877e+01
0,21,76,6.25716146e+01
0,21,77,nan
0,21,78,6.15924378e+01
0,21,79,nan
0,21,80,nan
0,21,81,6.11883979e+01
0,21,82,nan
0,21,83,nan
0,21,84,nan
0,21,85,nan
0,21,86,nan
0,21,87,nan
0,21,88,nan
0,21,89,nan
0,21,90,nan
0,21,91,nan
0,21,92,nan
0,21,93,nan
0,21,94,nan
0,21,95,nan
0,21,96,nan
0,21,97,nan
0,21,98,5.88691840e+01
0,21,99,6.07556566e+01
0,22,0,6.32576500e+01
0,22,1,6.20796733e+01
0,22,2,6.30333831e+01
0,22,3,nan
0,22,4,5.72505770e+01
0,22,5,nan
0,22,6,nan
0,22,7,5.97012837e+01
0,22,8,6.10474777e+01
0,22,9,6.30612310e+01
0,22,10,6.28992602e+01
0,22,11,5.85158445e+01
0,22,12,5.86523294e+01
0,22,13,5.79979041e+01
0,22,14,5.71629641e+01
0,22,15,6.04019778e+01
0,22,16,5.81867458e+01
0,22,17,5.88788502e+01
0,22,18,nan
0,22,19,6.12829002e+01
0,22,20,5.88327220e+01
0,22,21,nan
0,22,22,5.90900703e+01
0,22,23,6.30439736e+01
0,22,24,nan
0,22,25,nan
0,22,26,nan
0,22,27,5.22639238e+01
0,22,28,5.38228345e+01
0,22,29,nan
0,22,30,nan
0,22,31,5.95093087e+01
0,22,32,nan
0,22,33,nan
0,22,34,6.03761426e+01
0,22,35,5.80256358e+01
0,22,36,nan
0,22,37,5.83786596e+01
0,22,38,6.12521350e+01
0,22,39,5.69302847e+01
0,22,40,nan
0,22,41,5.71518629e+01
0,22,42,6.46738552e+01
0,22,43,nan
0,22,44,nan
0,22,45,nan
0,22,46,5.98059558e+01
0,22,47,nan
0,22,48,nan
0,22,49,nan
0,22,50,5.54042966e+01
0,22,51,5.66822584e+01
0,22,52,nan
0,22,53,nan
0,22,54,6.25400605e+01
0,22,55,nan
0,22,56,5.83373038e+01
0,22,57,nan
0,22,58,5.92146780e+01
0,22,59,5.77239368e+01
0,22,60,nan
0,22,61,5.99348972e+01
0,22,62,5.72234384e+01
0,22,63,5.96347799e+01
0,22,64,nan
0,22,65,nan
0,22,66,nan
0,22,67,5.86215144e+01
0,22,68,6.08029965e+01
0,22,69,5.79347935e+01
0,22,70,5.76627893e+01
0,22,71,nan
0,22,72,nan
0,22,73,5.56805226e+01
0,22,74,6.23476864e+01
0,22,75,nan
0,22,76,6.10128136e+01
0,22,77,nan
0,22,78,nan
0,22,79,nan
0,22,80,6.10887999e+01
0,22,81,6.35190779e+01
0,22,82,6.23003845e+01
0,22,83,nan
0,22,84,nan
0,22,85,5.91744784e+01
0,22,86,5.84620765e+01
0,22,87,6.01722237e+01
0,22,88,6.01449988e+01
0,22,89,6.01617587e+01
0,22,90,5.93244444e+01
0,22,91,nan
0,22,92,nan
0,22,93,nan
0,22,94,nan
0,22,95,6.00233492e+01
0,22,96,5.74061896e+01
0,22,97,5.68316719e+01
0,22,98,nan
0,22,99,nan
0,23,0,6.32493528e+01
0,23,1,5.91071323e+01
0,23,2,nan
0,23,3,nan
0,23,4,nan
0,23,5,nan
0,23,6,5.61611651e+01
0,23,7,6.00094579e+01
0,23,8,5.74157631e+01
0,23,9,5.32265401e+01
0,23,10,nan
0,23,11,nan
0,23,12,6.02161751e+01
0,23,13,5.77469792e+01
0,23,14,5.85325474e+01
0,23,15,nan
