x,y,z,vz
39,74,71,nan
39,74,72,nan
39,74,73,nan
39,74,74,nan
39,74,75,nan
39,74,76,nan
39,74,77,nan
39,74,78,nan
39,74,79,nan
39,74,80,nan
39,74,81,nan
39,74,82,nan
39,74,83,nan
39,74,84,nan
39,74,85,nan
39,74,86,nan
39,74,87,nan
39,74,88,nan
39,74,89,nan
39,74,90,nan
39,74,91,nan
39,74,92,nan
39,74,93,nan
39,74,94,nan
39,74,95,nan
39,74,96,nan
39,74,97,nan
39,74,98,nan
39,74,99,nan
39,75,0,nan
39,75,1,nan
39,75,2,-4.54622477e+00
39,75,3,-4.22386958e+00
39,75,4,-4.08002198e+00
39,75,5,-4.00829338e+00
39,75,6,-3.97196153e+00
39,75,7,-3.95539728e+00
39,75,8,-3.95184541e+00
39,75,9,-3.95457777e+00
39,75,10,-3.95807340e+00
39,75,11,-3.95731951e+00
39,75,12,-3.94795792e+00
39,75,13,-3.93506124e+00
39,75,14,-3.92468418e+00
39,75,15,-3.92034961e+00
39,75,16,-3.92119591e+00
39,75,17,-3.92510202e+00
39,75,18,-3.93159369e+00
39,75,19,-3.93704834e+00
39,75,20,-3.93899194e+00
39,75,21,-3.93749128e+00
39,75,22,-3.93469724e+00
39,75,23,-3.93266411e+00
39,75,24,-3.93225277e+00
39,75,25,-3.93444801e+00
39,75,26,-3.93834815e+00
39,75,27,-3.94135850e+00
39,75,28,-3.94207729e+00
39,75,29,-3.94207311e+00
39,75,30,-3.94274329e+00
39,75,31,-3.94800309e+00
39,75,32,-3.96127332e+00
39,75,33,-3.97928980e+00
39,75,34,-3.99553707e+00
39,75,35,-4.00444908e+00
39,75,36,-4.00536785e+00
39,75,37,-3.99221230e+00
39,75,38,-3.96544205e+00
39,75,39,-3.93790574e+00
39,75,40,-3.91912204e+00
39,75,41,-3.91194226e+00
39,75,42,-3.91231410e+00
39,75,43,-3.92191632e+00
39,75,44,-3.95036429e+00
39,75,45,-4.00466824e+00
39,75,46,-4.09628624e+00
39,75,47,-4.24683421e+00
39,75,48,-4.51745386e+00
39,75,49,-5.43950215e+00
39,75,50,nan
39,75,51,nan
39,75,52,nan
39,75,53,nan
39,75,54,nan
39,75,55,nan
39,75,56,nan
39,75,57,nan
39,75,58,nan
39,75,59,nan
39,75,60,nan
39,75,61,nan
39,75,62,nan
39,75,63,nan
39,75,64,nan
39,75,65,nan
39,75,66,nan
39,75,67,nan
39,75,68,nan
39,75,69,nan
39,75,70,nan
39,75,71,nan
39,75,72,nan
39,75,73,nan
39,75,74,nan
39,75,75,nan
39,75,76,nan
39,75,77,nan
39,75,78,nan
39,75,79,nan
39,75,80,nan
39,75,81,nan
39,75,82,nan
39,75,83,nan
39,75,84,nan
39,75,85,nan
39,75,86,nan
39,75,87,nan
39,75,88,nan
39,75,89,nan
39,75,90,nan
39,75,91,nan
39,75,92,nan
39,75,93,nan
39,75,94,nan
39,75,95,nan
39,75,96,nan
39,75,97,nan
39,75,98,nan
39,75,99,nan
39,76,0,nan
39,76,1,nan
39,76,2,-4.55594658e+00
39,76,3,-4.23525077e+00
39,76,4,-4.09362565e+00
39,76,5,-4.02155315e+00
39,76,6,-3.98483229e+00
39,76,7,-3.96963117e+00
39,76,8,-3.96685517e+00
39,76,9,-3.96869645e+00
39,76,10,-3.96924457e+00
39,76,11,-3.96235969e+00
39,76,12,-3.94698387e+00
39,76,13,-3.93073153e+00
39,76,14,-3.91943213e+00
39,76,15,-3.91446670e+00
39,76,16,-3.91436570e+00
39,76,17,-3.91677325e+00
39,76,18,-3.92028068e+00
39,76,19,-3.92430071e+00
39,76,20,-3.92801968e+00
39,76,21,-3.93090986e+00
39,76,22,-3.93328055e+00
39,76,23,-3.93595675e+00
39,76,24,-3.93905073e+00
39,76,25,-3.94230410e+00
39,76,26,-3.94495447e+00
39,76,27,-3.94643544e+00
39,76,28,-3.94735637e+00
39,76,29,-3.94795629e+00
39,76,30,-3.94901523e+00
39,76,31,-3.95364401e+00
39,76,32,-3.96542633e+00
39,76,33,-3.98083771e+00
39,76,34,-3.99527750e+00
39,76,35,-4.00326667e+00
39,76,36,-4.00300755e+00
39,76,37,-3.98863762e+00
39,76,38,-3.96174531e+00
39,76,39,-3.93547979e+00
39,76,40,-3.91872919e+00
39,76,41,-3.91264762e+00
39,76,42,-3.91407230e+00
39,76,43,-3.92693795e+00
39,76,44,-3.95988630e+00
39,76,45,-4.01826329e+00
39,76,46,-4.11124564e+00
39,76,47,-4.26058666e+00
39,76,48,-4.52734007e+00
39,76,49,-5.41731956e+00
39,76,50,nan
39,76,51,nan
39,76,52,nan
39,76,53,nan
39,76,54,nan
39,76,55,nan
39,76,56,nan
39,76,57,nan
39,76,58,nan
39,76,59,nan
39,76,60,nan
39,76,61,nan
39,76,62,nan
39,76,63,nan
39,76,64,nan
39,76,65,nan
39,76,66,nan
39,76,67,nan
39,76,68,nan
39,76,69,nan
39,76,70,nan
39,76,71,nan
39,76,72,nan
39,76,73,nan
39,76,74,nan
39,76,75,nan
39,76,76,nan
39,76,77,nan
39,76,78,nan
39,76,79,nan
39,76,80,nan
39,76,81,nan
39,76,82,nan
39,76,83,nan
39,76,84,nan
39,76,85,nan
39,76,86,nan
39,76,87,nan
39,76,88,nan
39,76,89,nan
39,76,90,nan
39,76,91,nan
39,76,92,nan
39,76,93,nan
39,76,94,nan
39,76,95,nan
39,76,96,nan
39,76,97,nan
39,76,98,nan
39,76,99,nan
39,77,0,nan
39,77,1,nan
39,77,2,-4.58335194e+00
39,77,3,-4.25384520e+00
39,77,4,-4.10692289e+00
39,77,5,-4.02962479e+00
39,77,6,-3.98979669e+00
39,77,7,-3.97453749e+00
39,77,8,-3.97246962e+00
39,77,9,-3.97391894e+00
39,77,10,-3.97257747e+00
39,77,11,-3.96223942e+00
39,77,12,-3.94407715e+00
39,77,13,-3.92715227e+00
39,77,14,-3.91595128e+00
39,77,15,-3.91027718e+00
39,77,16,-3.90800054e+00
39,77,17,-3.90783234e+00
39,77,18,-3.90886649e+00
39,77,19,-3.91176189e+00
39,77,20,-3.91686476e+00
39,77,21,-3.92403907e+00
39,77,22,-3.93161465e+00
39,77,23,-3.93894719e+00
39,77,24,-3.94542250e+00
39,77,25,-3.94960906e+00
39,77,26,-3.95158411e+00
39,77,27,-3.95208294e+00
39,77,28,-3.95231983e+00
39,77,29,-3.95345737e+00
39,77,30,-3.95550271e+00
39,77,31,-3.96047608e+00
39,77,32,-3.96951608e+00
39,77,33,-3.98075061e+00
39,77,34,-3.99089012e+00
39,77,35,-3.99494870e+00
39,77,36,-3.99256480e+00
39,77,37,-3.97759240e+00
39,77,38,-3.95382021e+00
39,77,39,-3.93279371e+00
39,77,40,-3.91979355e+00
39,77,41,-3.91555280e+00
39,77,42,-3.92079938e+00
39,77,43,-3.94093757e+00
39,77,44,-3.98116116e+00
39,77,45,-4.04576800e+00
39,77,46,-4.14209708e+00
39,77,47,-4.28959084e+00
39,77,48,-4.54721048e+00
39,77,49,-5.38786106e+00
39,77,50,nan
39,77,51,nan
39,77,52,nan
39,77,53,nan
39,77,54,nan
39,77,55,nan
39,77,56,nan
39,77,57,nan
39,77,58,nan
39,77,59,nan
39,77,60,nan
39,77,61,nan
39,77,62,nan
39,77,63,nan
39,77,64,nan
39,77,65,nan
39,77,66,nan
39,77,67,nan
39,77,68,nan
39,77,69,nan
39,77,70,nan
39,77,71,nan
39,77,72,nan
39,77,73,nan
39,77,74,nan
39,77,75,nan
39,77,76,nan
39,77,77,nan
39,77,78,nan
39,77,79,nan
39,77,80,nan
39,77,81,nan
39,77,82,nan
39,77,83,nan
39,77,84,nan
39,77,85,nan
39,77,86,nan
39,77,87,nan
39,77,88,nan
39,77,89,nan
39,77,90,nan
39,77,91,nan
39,77,92,nan
39,77,93,nan
39,77,94,nan
39,77,95,nan
39,77,96,nan
39,77,97,nan
39,77,98,nan
39,77,99,nan
39,78,0,nan
39,78,1,nan
39,78,2,-4.64913318e+00
39,78,3,-4.28418716e+00
39,78,4,-4.12011435e+00
39,78,5,-4.03260388e+00
39,78,6,-3.98911314e+00
39,78,7,-3.97400785e+00
39,78,8,-3.97257211e+00
39,78,9,-3.97312691e+00
39,78,10,-3.97057309e+00
39,78,11,-3.95937906e+00
39,78,12,-3.94069111e+00
39,78,13,-3.92459548e+00
39,78,14,-3.91468545e+00
39,78,15,-3.90856067e+00
39,78,16,-3.90500656e+00
39,78,17,-3.90296414e+00
39,78,18,-3.90214396e+00
39,78,19,-3.90378119e+00
39,78,20,-3.90922225e+00
39,78,21,-3.91860813e+00
39,78,22,-3.92960196e+00
39,78,23,-3.93980300e+00
39,78,24,-3.94772046e+00
39,78,25,-3.95234059e+00
39,78,26,-3.95461103e+00
39,78,27,-3.95571108e+00
39,78,28,-3.95732293e+00
39,78,29,-3.95898729e+00
39,78,30,-3.96172612e+00
39,78,31,-3.96622769e+00
39,78,32,-3.97137381e+00
39,78,33,-3.97695327e+00
39,78,34,-3.98032709e+00
39,78,35,-3.97960263e+00
39,78,36,-3.97345161e+00
39,78,37,-3.95987890e+00
39,78,38,-3.94410637e+00
39,78,39,-3.93174880e+00
39,78,40,-3.92553952e+00
39,78,41,-3.92576426e+00
39,78,42,-3.93596892e+00
39,78,43,-3.96269206e+00
39,78,44,-4.01014947e+00
39,78,45,-4.08116640e+00
39,78,46,-4.18121044e+00
39,78,47,-4.32625622e+00
39,78,48,-4.57159698e+00
39,78,49,-5.35296474e+00
39,78,50,nan
39,78,51,nan
39,78,52,nan
39,78,53,nan
39,78,54,nan
39,78,55,nan
39,78,56,nan
39,78,57,nan
39,78,58,nan
39,78,59,nan
39,78,60,nan
39,78,61,nan
39,78,62,nan
39,78,63,nan
39,78,64,nan
39,78,65,nan
39,78,66,nan
39,78,67,nan
39,78,68,nan
39,78,69,nan
39,78,70,nan
39,78,71,nan
39,78,72,nan
39,78,73,nan
39,78,74,nan
39,78,75,nan
39,78,76,nan
39,78,77,nan
39,78,78,nan
39,78,79,nan
39,78,80,nan
39,78,81,nan
39,78,82,nan
39,78,83,nan
39,78,84,nan
39,78,85,nan
39,78,86,nan
39,78,87,nan
39,78,88,nan
39,78,89,nan
39,78,90,nan
39,78,91,nan
39,78,92,nan
39,78,93,nan
39,78,94,nan
39,78,95,nan
39,78,96,nan
39,78,97,nan
39,78,98,nan
39,78,99,nan
39,79,0,nan
39,79,1,nan
39,79,2,-4.77140042e+00
39,79,3,-4.32692375e+00
39,79,4,-4.13479018e+00
39,79,5,-4.03327676e+00
39,79,6,-3.98621993e+00
39,79,7,-3.97188730e+00
39,79,8,-3.97082642e+00
39,79,9,-3.97106820e+00
39,79,10,-3.96696420e+00
39,79,11,-3.95406793e+00
39,79,12,-3.93663278e+00
39,79,13,-3.92220917e+00
39,79,14,-3.91333217e+00
39,79,15,-3.90820424e+00
39,79,16,-3.90483301e+00
39,79,17,-3.90225818e+00
39,79,18,-3.90053233e+00
39,79,19,-3.90107827e+00
39,79,20,-3.90601147e+00
39,79,21,-3.91539604e+00
39,79,22,-3.92685735e+00
39,79,23,-3.93758486e+00
39,79,24,-3.94586974e+00
39,79,25,-3.95118238e+00
39,79,26,-3.95428650e+00
39,79,27,-3.95742797e+00
39,79,28,-3.96126550e+00
39,79,29,-3.96496698e+00
39,79,30,-3.96855303e+00
39,79,31,-3.97047000e+00
39,79,32,-3.97023506e+00
39,79,33,-3.96917818e+00
39,79,34,-3.96602030e+00
39,79,35,-3.96185350e+00
39,79,36,-3.95505032e+00
39,79,37,-3.94656849e+00
39,79,38,-3.93990987e+00
39,79,39,-3.93591700e+00
39,79,40,-3.93647882e+00
39,79,41,-3.94281911e+00
39,79,42,-3.95873644e+00
39,79,43,-3.98970507e+00
39,79,44,-4.04117522e+00
39,79,45,-4.11613970e+00
39,79,46,-4.21738514e+00
39,79,47,-4.35571660e+00
39,79,48,-4.58526801e+00
39,79,49,-5.30012600e+00
39,79,50,nan
39,79,51,nan
39,79,52,nan
39,79,53,nan
39,79,54,nan
39,79,55,nan
39,79,56,nan
39,79,57,nan
39,79,58,nan
39,79,59,nan
39,79,60,nan
39,79,61,nan
39,79,62,nan
39,79,63,nan
39,79,64,nan
39,79,65,nan
39,79,66,nan
39,79,67,nan
39,79,68,nan
39,79,69,nan
39,79,70,nan
39,79,71,nan
39,79,72,nan
39,79,73,nan
39,79,74,nan
39,79,75,nan
39,79,76,nan
39,79,77,nan
39,79,78,nan
39,79,79,nan
39,79,80,nan
39,79,81,nan
39,79,82,nan
39,79,83,nan
39,79,84,nan
39,79,85,nan
39,79,86,nan
39,79,87,nan
39,79,88,nan
39,79,89,nan
39,79,90,nan
39,79,91,nan
39,79,92,nan
39,79,93,nan
39,79,94,nan
39,79,95,nan
39,79,96,nan
39,79,97,nan
39,79,98,nan
39,79,99,nan
39,80,0,nan
39,80,1,nan
39,80,2,-4.94336423e+00
39,80,3,-4.37533557e+00
39,80,4,-4.15109622e+00
39,80,5,-4.03552656e+00
39,80,6,-3.98515054e+00
39,80,7,-3.97026586e+00
39,80,8,-3.96905145e+00
39,80,9,-3.96830326e+00
39,80,10,-3.96215969e+00
39,80,11,-3.94775138e+00
39,80,12,-3.93194271e+00
39,80,13,-3.91944357e+00
39,80,14,-3.91150506e+00
39,80,15,-3.90774390e+00
39,80,16,-3.90565256e+00
39,80,17,-3.90364349e+00
39,80,18,-3.90193523e+00
39,80,19,-3.90254502e+00
39,80,20,-3.90602813e+00
39,80,21,-3.91316207e+00
39,80,22,-3.92256292e+00
39,80,23,-3.93141986e+00
39,80,24,-3.93851606e+00
39,80,25,-3.94452975e+00
39,80,26,-3.95086622e+00
39,80,27,-3.95783563e+00
39,80,28,-3.96526209e+00
39,80,29,-3.97114629e+00
39,80,30,-3.97413207e+00
39,80,31,-3.97313744e+00
39,80,32,-3.96778974e+00
39,80,33,-3.95983558e+00
39,80,34,-3.95267946e+00
39,80,35,-3.94785634e+00
39,80,36,-3.94421354e+00
39,80,37,-3.94211333e+00
39,80,38,-3.94144145e+00
39,80,39,-3.94381048e+00
39,80,40,-3.95124272e+00
39,80,41,-3.96455307e+00
39,80,42,-3.98551450e+00
39,80,43,-4.01933597e+00
39,80,44,-4.07144309e+00
39,80,45,-4.14479282e+00
39,80,46,-4.24116694e+00
39,80,47,-4.36993161e+00
39,80,48,-4.58301764e+00
39,80,49,-5.22292485e+00
39,80,50,nan
39,80,51,nan
39,80,52,nan
39,80,53,nan
39,80,54,nan
39,80,55,nan
39,80,56,nan
39,80,57,nan
39,80,58,nan
39,80,59,nan
39,80,60,nan
39,80,61,nan
39,80,62,nan
39,80,63,nan
39,80,64,nan
39,80,65,nan
39,80,66,nan
39,80,67,nan
39,80,68,nan
39,80,69,nan
39,80,70,nan
39,80,71,nan
39,80,72,nan
39,80,73,nan
39,80,74,nan
39,80,75,nan
39,80,76,nan
39,80,77,nan
39,80,78,nan
39,80,79,nan
39,80,80,nan
39,80,81,nan
39,80,82,nan
39,80,83,nan
39,80,84,nan
39,80,85,nan
39,80,86,nan
39,80,87,nan
39,80,88,nan
39,80,89,nan
39,80,90,nan
39,80,91,nan
39,80,92,nan
39,80,93,nan
39,80,94,nan
39,80,95,nan
39,80,96,nan
39,80,97,nan
39,80,98,nan
39,80,99,nan
39,81,0,nan
39,81,1,nan
39,81,2,-5.09766705e+00
39,81,3,-4.41500333e+00
39,81,4,-4.17044819e+00
39,81,5,-4.04444074e+00
39,81,6,-3.98846590e+00
39,81,7,-3.97171562e+00
39,81,8,-3.96932956e+00
39,81,9,-3.96570371e+00
39,81,10,-3.95639565e+00
39,81,11,-3.94169200e+00
39,81,12,-3.92677638e+00
39,81,13,-3.91523449e+00
39,81,14,-3.90825101e+00
39,81,15,-3.90570377e+00
39,81,16,-3.90559204e+00
39,81,17,-3.90599091e+00
39,81,18,-3.90583008e+00
39,81,19,-3.90624671e+00
39,81,20,-3.90841966e+00
39,81,21,-3.91266819e+00
39,81,22,-3.91749069e+00
39,81,23,-3.92160582e+00
39,81,24,-3.92565858e+00
39,81,25,-3.93211849e+00
39,81,26,-3.94294229e+00
39,81,27,-3.95600766e+00
39,81,28,-3.96803358e+00
39,81,29,-3.97541902e+00
39,81,30,-3.97682843e+00
39,81,31,-3.97345209e+00
39,81,32,-3.96413150e+00
39,81,33,-3.95133729e+00
39,81,34,-3.94351131e+00
39,81,35,-3.94113748e+00
39,81,36,-3.94142615e+00
39,81,37,-3.94349840e+00
39,81,38,-3.94766977e+00
39,81,39,-3.95653893e+00
39,81,40,-3.97049045e+00
39,81,41,-3.98873994e+00
39,81,42,-4.01321740e+00
39,81,43,-4.04814631e+00
39,81,44,-4.09775398e+00
39,81,45,-4.16524365e+00
39,81,46,-4.25206498e+00
39,81,47,-4.36990401e+00
39,81,48,-4.57246085e+00
39,81,49,-5.14917815e+00
39,81,50,nan
39,81,51,nan
39,81,52,nan
39,81,53,nan
39,81,54,nan
39,81,55,nan
39,81,56,nan
39,81,57,nan
39,81,58,nan
39,81,59,nan
39,81,60,nan
39,81,61,nan
39,81,62,nan
39,81,63,nan
39,81,64,nan
39,81,65,nan
39,81,66,nan
39,81,67,nan
39,81,68,nan
39,81,69,nan
39,81,70,nan
39,81,71,nan
39,81,72,nan
39,81,73,nan
39,81,74,nan
39,81,75,nan
39,81,76,nan
39,81,77,nan
39,81,78,nan
39,81,79,nan
39,81,80,nan
39,81,81,nan
39,81,82,nan
39,81,83,nan
39,81,84,nan
39,81,85,nan
39,81,86,nan
39,81,87,nan
39,81,88,nan
39,81,89,nan
39,81,90,nan
39,81,91,nan
39,81,92,nan
39,81,93,nan
39,81,94,nan
39,81,95,nan
39,81,96,nan
39,81,97,nan
39,81,98,nan
39,81,99,nan
39,82,0,nan
39,82,1,nan
39,82,2,-5.15420731e+00
39,82,3,-4.43490393e+00
39,82,4,-4.18814108e+00
39,82,5,-4.05983610e+00
39,82,6,-3.99932578e+00
39,82,7,-3.97783030e+00
39,82,8,-3.97144217e+00
39,82,9,-3.96459803e+00
39,82,10,-3.95217068e+00
39,82,11,-3.93615015e+00
39,82,12,-3.92025524e+00
39,82,13,-3.90797692e+00
39,82,14,-3.90233677e+00
39,82,15,-3.90178555e+00
39,82,16,-3.90399447e+00
39,82,17,-3.90783232e+00
39,82,18,-3.91166973e+00
39,82,19,-3.91278926e+00
39,82,20,-3.91324662e+00
39,82,21,-3.91401165e+00
39,82,22,-3.91378139e+00
39,82,23,-3.91297650e+00
39,82,24,-3.91335626e+00
39,82,25,-3.91863490e+00
39,82,26,-3.93186262e+00
39,82,27,-3.95094830e+00
39,82,28,-3.96815591e+00
39,82,29,-3.97664921e+00
39,82,30,-3.97683795e+00
39,82,31,-3.97025175e+00
39,82,32,-3.95714498e+00
39,82,33,-3.94441563e+00
39,82,34,-3.93908995e+00
39,82,35,-3.93968804e+00
39,82,36,-3.94293852e+00
39,82,37,-3.94975097e+00
39,82,38,-3.96100268e+00
39,82,39,-3.97640347e+00
39,82,40,-3.99425171e+00
39,82,41,-4.01386970e+00
39,82,42,-4.03797955e+00
39,82,43,-4.07117279e+00
39,82,44,-4.11679986e+00
39,82,45,-4.17714983e+00
39,82,46,-4.25578484e+00
39,82,47,-4.36665506e+00
39,82,48,-4.56382020e+00
39,82,49,-5.10602115e+00
39,82,50,nan
39,82,51,nan
39,82,52,nan
39,82,53,nan
39,82,54,nan
39,82,55,nan
39,82,56,nan
39,82,57,nan
39,82,58,nan
39,82,59,nan
39,82,60,nan
39,82,61,nan
39,82,62,nan
39,82,63,nan
39,82,64,nan
39,82,65,nan
39,82,66,nan
39,82,67,nan
39,82,68,nan
39,82,69,nan
39,82,70,nan
39,82,71,nan
39,82,72,nan
39,82,73,nan
39,82,74,nan
39,82,75,nan
39,82,76,nan
39,82,77,nan
39,82,78,nan
39,82,79,nan
39,82,80,nan
39,82,81,nan
39,82,82,nan
39,82,83,nan
39,82,84,nan
39,82,85,nan
39,82,86,nan
39,82,87,nan
39,82,88,nan
39,82,89,nan
39,82,90,nan
39,82,91,nan
39,82,92,nan
39,82,93,nan
39,82,94,nan
39,82,95,nan
39,82,96,nan
39,82,97,nan
39,82,98,nan
39,82,99,nan
39,83,0,nan
39,83,1,nan
39,83,2,-5.12482067e+00
39,83,3,-4.43917778e+00
39,83,4,-4.20175414e+00
39,83,5,-4.07788470e+00
39,83,6,-4.01564393e+00
39,83,7,-3.98825014e+00
39,83,8,-3.97555888e+00
39,83,9,-3.96500388e+00
39,83,10,-3.94964624e+00
39,83,11,-3.93130081e+00
39,83,12,-3.91310551e+00
39,83,13,-3.89969680e+00
39,83,14,-3.89458917e+00
39,83,15,-3.89536332e+00
39,83,16,-3.90008721e+00
39,83,17,-3.90844115e+00
39,83,18,-3.91681489e+00
39,83,19,-3.92013423e+00
39,83,20,-3.91899463e+00
39,83,21,-3.91654839e+00
39,83,22,-3.91326690e+00
39,83,23,-3.90932422e+00
39,83,24,-3.90720003e+00
39,83,25,-3.90976196e+00
39,83,26,-3.92235859e+00
39,83,27,-3.94540339e+00
39,83,28,-3.96630860e+00
39,83,29,-3.97460826e+00
39,83,30,-3.97245748e+00
39,83,31,-3.96262444e+00
39,83,32,-3.94826496e+00
39,83,33,-3.93888644e+00
39,83,34,-3.93731358e+00
39,83,35,-3.94039569e+00
39,83,36,-3.94808957e+00
39,83,37,-3.96238600e+00
39,83,38,-3.98112247e+00
39,83,39,-4.00151579e+00
39,83,40,-4.02008292e+00
39,83,41,-4.03705172e+00
39,83,42,-4.05692128e+00
39,83,43,-4.08519939e+00
39,83,44,-4.12583315e+00
39,83,45,-4.18190733e+00
39,83,46,-4.25793443e+00
39,83,47,-4.36765240e+00
39,83,48,-4.56625086e+00
39,83,49,-5.10197980e+00
39,83,50,nan
39,83,51,nan
39,83,52,nan
39,83,53,nan
39,83,54,nan
39,83,55,nan
39,83,56,nan
39,83,57,nan
39,83,58,nan
39,83,59,nan
39,83,60,nan
39,83,61,nan
39,83,62,nan
39,83,63,nan
39,83,64,nan
39,83,65,nan
39,83,66,nan
39,83,67,nan
39,83,68,nan
39,83,69,nan
39,83,70,nan
39,83,71,nan
39,83,72,nan
39,83,73,nan
39,83,74,nan
39,83,75,nan
39,83,76,nan
39,83,77,nan
39,83,78,nan
39,83,79,nan
39,83,80,nan
39,83,81,nan
39,83,82,nan
39,83,83,nan
39,83,84,nan
39,83,85,nan
39,83,86,nan
39,83,87,nan
39,83,88,nan
39,83,89,nan
39,83,90,nan
39,83,91,nan
39,83,92,nan
39,83,93,nan
39,83,94,nan
39,83,95,nan
39,83,96,nan
39,83,97,nan
39,83,98,nan
39,83,99,nan
39,84,0,nan
39,84,1,nan
39,84,2,-4.99900311e+00
39,84,3,-4.42449782e+00
39,84,4,-4.20852511e+00
39,84,5,-4.09591613e+00
39,84,6,-4.03525691e+00
39,84,7,-4.00275651e+00
39,84,8,-3.98284399e+00
39,84,9,-3.96662071e+00
39,84,10,-3.94735281e+00
39,84,11,-3.92625197e+00
39,84,12,-3.90670367e+00
39,84,13,-3.89269343e+00
39,84,14,-3.88767719e+00
39,84,15,-3.88904417e+00
39,84,16,-3.89563420e+00
39,84,17,-3.90742594e+00
39,84,18,-3.91899329e+00
39,84,19,-3.92424019e+00
39,84,20,-3.92362850e+00
39,84,21,-3.92044775e+00
39,84,22,-3.91565403e+00
39,84,23,-3.90981667e+00
39,84,24,-3.90562522e+00
39,84,25,-3.90679461e+00
39,84,26,-3.91877299e+00
39,84,27,-3.94100484e+00
39,84,28,-3.96070852e+00
39,84,29,-3.96695992e+00
39,84,30,-3.96247036e+00
39,84,31,-3.95150206e+00
39,84,32,-3.94028989e+00
39,84,33,-3.93497321e+00
39,84,34,-3.93579990e+00
39,84,35,-3.94251353e+00
39,84,36,-3.95715413e+00
39,84,37,-3.97889038e+00
39,84,38,-4.00419904e+00
39,84,39,-4.02758329e+00
39,84,40,-4.04396198e+00
39,84,41,-4.05497254e+00
39,84,42,-4.06837012e+00
39,84,43,-4.09144985e+00
39,84,44,-4.12883435e+00
39,84,45,-4.18348198e+00
39,84,46,-4.25990174e+00
39,84,47,-4.37322851e+00
39,84,48,-4.57786347e+00
39,84,49,-5.12630400e+00
39,84,50,nan
39,84,51,nan
39,84,52,nan
39,84,53,nan
39,84,54,nan
39,84,55,nan
39,84,56,nan
39,84,57,nan
39,84,58,nan
39,84,59,nan
39,84,60,nan
39,84,61,nan
39,84,62,nan
39,84,63,nan
39,84,64,nan
39,84,65,nan
39,84,66,nan
39,84,67,nan
39,84,68,nan
39,84,69,nan
39,84,70,nan
39,84,71,nan
39,84,72,nan
39,84,73,nan
39,84,74,nan
39,84,75,nan
39,84,76,nan
39,84,77,nan
39,84,78,nan
39,84,79,nan
39,84,80,nan
39,84,81,nan
39,84,82,nan
39,84,83,nan
39,84,84,nan
39,84,85,nan
39,84,86,nan
39,84,87,nan
39,84,88,nan
39,84,89,nan
39,84,90,nan
39,84,91,nan
39,84,92,nan
39,84,93,nan
39,84,94,nan
39,84,95,nan
39,84,96,nan
39,84,97,nan
39,84,98,nan
39,84,99,nan
39,85,0,nan
39,85,1,nan
39,85,2,-4.84186703e+00
39,85,3,-4.39302216e+00
39,85,4,-4.20717255e+00
39,85,5,-4.11140875e+00
39,85,6,-4.05650454e+00
39,85,7,-4.02079351e+00
39,85,8,-3.99343506e+00
39,85,9,-3.96885936e+00
39,85,10,-3.94449048e+00
39,85,11,-3.92125188e+00
39,85,12,-3.90133054e+00
39,85,13,-3.88785391e+00
39,85,14,-3.88314006e+00
39,85,15,-3.88472559e+00
39,85,16,-3.89274902e+00
39,85,17,-3.90603955e+00
39,85,18,-3.91854204e+00
39,85,19,-3.92487755e+00
39,85,20,-3.92551184e+00
39,85,21,-3.92300362e+00
39,85,22,-3.91865014e+00
39,85,23,-3.91249898e+00
39,85,24,-3.90833679e+00
39,85,25,-3.90896758e+00
39,85,26,-3.91904726e+00
39,85,27,-3.93665207e+00
39,85,28,-3.95142959e+00
39,85,29,-3.95499783e+00
39,85,30,-3.95025160e+00
39,85,31,-3.94173655e+00
39,85,32,-3.93448339e+00
39,85,33,-3.93280291e+00
39,85,34,-3.93599574e+00
39,85,35,-3.94651256e+00
39,85,36,-3.96771515e+00
39,85,37,-3.99573261e+00
39,85,38,-4.02516027e+00
39,85,39,-4.04909347e+00
39,85,40,-4.06167005e+00
39,85,41,-4.06596547e+00
39,85,42,-4.07321690e+00
39,85,43,-4.09312390e+00
39,85,44,-4.12951343e+00
39,85,45,-4.18521252e+00
39,85,46,-4.26377257e+00
39,85,47,-4.38245766e+00
39,85,48,-4.59674231e+00
39,85,49,-5.16517568e+00
39,85,50,nan
39,85,51,nan
39,85,52,nan
39,85,53,nan
39,85,54,nan
39,85,55,nan
39,85,56,nan
39,85,57,nan
39,85,58,nan
39,85,59,nan
39,85,60,nan
39,85,61,nan
39,85,62,nan
39,85,63,nan
39,85,64,nan
39,85,65,nan
39,85,66,nan
39,85,67,nan
39,85,68,nan
39,85,69,nan
39,85,70,nan
39,85,71,nan
39,85,72,nan
39,85,73,nan
39,85,74,nan
39,85,75,nan
39,85,76,nan
39,85,77,nan
39,85,78,nan
39,85,79,nan
39,85,80,nan
39,85,81,nan
39,85,82,nan
39,85,83,nan
39,85,84,nan
39,85,85,nan
39,85,86,nan
39,85,87,nan
39,85,88,nan
39,85,89,nan
39,85,90,nan
39,85,91,nan
39,85,92,nan
39,85,93,nan
39,85,94,nan
39,85,95,nan
39,85,96,nan
39,85,97,nan
39,85,98,nan
39,85,99,nan
39,86,0,nan
39,86,1,nan
39,86,2,-4.72405438e+00
39,86,3,-4.35826984e+00
39,86,4,-4.20292180e+00
39,86,5,-4.12322592e+00
39,86,6,-4.07496687e+00
39,86,7,-4.03777689e+00
39,86,8,-4.00384351e+00
