x,y,z,Fx
47,38,8,5.78293514e+01
47,38,9,nan
47,38,10,nan
47,38,11,nan
47,38,12,nan
47,38,13,nan
47,38,14,nan
47,38,15,6.11585496e+01
47,38,16,5.99434556e+01
47,38,17,5.85034348e+01
47,38,18,6.05736821e+01
47,38,19,5.92197904e+01
47,38,20,nan
47,38,21,nan
47,38,22,nan
47,38,23,nan
47,38,24,nan
47,38,25,nan
47,38,26,nan
47,38,27,nan
47,38,28,nan
47,38,29,nan
47,38,30,5.64991817e+01
47,38,31,nan
47,38,32,nan
47,38,33,nan
47,38,34,5.77468633e+01
47,38,35,nan
47,38,36,nan
47,38,37,nan
47,38,38,nan
47,38,39,nan
47,38,40,nan
47,38,41,nan
47,38,42,nan
47,38,43,nan
47,38,44,6.05809395e+01
47,38,45,6.00042977e+01
47,38,46,nan
47,38,47,nan
47,38,48,6.05927752e+01
47,38,49,5.96613843e+01
47,38,50,nan
47,38,51,6.16004946e+01
47,38,52,nan
47,38,53,5.71323684e+01
47,38,54,nan
47,38,55,nan
47,38,56,nan
47,38,57,nan
47,38,58,nan
47,38,59,5.70490878e+01
47,38,60,5.75899618e+01
47,38,61,nan
47,38,62,5.84587720e+01
47,38,63,6.12011200e+01
47,38,64,5.95975059e+01
47,38,65,nan
47,38,66,nan
47,38,67,6.00050553e+01
47,38,68,nan
47,38,69,nan
47,38,70,nan
47,38,71,nan
47,38,72,nan
47,38,73,nan
47,38,74,5.97331521e+01
47,38,75,5.91929588e+01
47,38,76,nan
47,38,77,nan
47,38,78,nan
47,38,79,5.93235616e+01
47,38,80,5.88142442e+01
47,38,81,5.92172787e+01
47,38,82,6.37962949e+01
47,38,83,nan
47,38,84,nan
47,38,85,6.42951585e+01
47,38,86,nan
47,38,87,nan
47,38,88,nan
47,38,89,nan
47,38,90,nan
47,38,91,6.02712237e+01
47,38,92,5.97897150e+01
47,38,93,6.12751523e+01
47,38,94,5.96101251e+01
47,38,95,5.82556630e+01
47,38,96,nan
47,38,97,nan
47,38,98,6.23838589e+01
47,38,99,6.02743291e+01
47,39,0,5.71289338e+01
47,39,1,6.33274646e+01
47,39,2,5.71951641e+01
47,39,3,5.75889817e+01
47,39,4,6.02310599e+01
47,39,5,6.25644622e+01
47,39,6,6.01487408e+01
47,39,7,5.96851216e+01
47,39,8,5.93437066e+01
47,39,9,6.04274043e+01
47,39,10,5.73260422e+01
47,39,11,5.64308933e+01
47,39,12,nan
47,39,13,nan
47,39,14,nan
47,39,15,nan
47,39,16,5.82205012e+01
47,39,17,nan
47,39,18,5.83911022e+01
47,39,19,5.85319539e+01
47,39,20,6.04986028e+01
47,39,21,nan
47,39,22,nan
47,39,23,nan
47,39,24,nan
47,39,25,nan
47,39,26,nan
47,39,27,nan
47,39,28,nan
47,39,29,5.97814648e+01
47,39,30,nan
47,39,31,nan
47,39,32,nan
47,39,33,nan
47,39,34,5.66105495e+01
47,39,35,nan
47,39,36,nan
47,39,37,nan
47,39,38,6.42732159e+01
47,39,39,nan
47,39,40,nan
47,39,41,5.92493941e+01
47,39,42,nan
47,39,43,nan
47,39,44,nan
47,39,45,5.98584557e+01
47,39,46,nan
47,39,47,nan
47,39,48,nan
47,39,49,nan
47,39,50,nan
47,39,51,nan
47,39,52,5.96731911e+01
47,39,53,6.16790535e+01
47,39,54,nan
47,39,55,6.06432852e+01
47,39,56,6.06379806e+01
47,39,57,5.84475687e+01
47,39,58,5.66164266e+01
47,39,59,5.64623460e+01
47,39,60,nan
47,39,61,6.22159476e+01
47,39,62,6.41023782e+01
47,39,63,6.26336234e+01
47,39,64,6.00229990e+01
47,39,65,nan
47,39,66,6.28008262e+01
47,39,67,6.17119727e+01
47,39,68,6.45581811e+01
47,39,69,6.13263343e+01
47,39,70,nan
47,39,71,6.08951946e+01
47,39,72,nan
47,39,73,nan
47,39,74,nan
47,39,75,6.13016219e+01
47,39,76,nan
47,39,77,nan
47,39,78,nan
47,39,79,5.89759164e+01
47,39,80,nan
47,39,81,6.18287437e+01
47,39,82,6.48744732e+01
47,39,83,6.34875661e+01
47,39,84,nan
47,39,85,nan
47,39,86,nan
47,39,87,nan
47,39,88,5.95466385e+01
47,39,89,5.94721395e+01
47,39,90,nan
47,39,91,6.24948469e+01
47,39,92,nan
47,39,93,6.41451294e+01
47,39,94,nan
47,39,95,6.00128692e+01
47,39,96,nan
47,39,97,nan
47,39,98,5.92195068e+01
47,39,99,6.02480059e+01
47,40,0,5.83903807e+01
47,40,1,5.96843186e+01
47,40,2,5.95554137e+01
47,40,3,5.99314551e+01
47,40,4,5.96529607e+01
47,40,5,5.91254245e+01
47,40,6,5.90198791e+01
47,40,7,5.94119263e+01
47,40,8,nan
47,40,9,5.93669556e+01
47,40,10,5.84679789e+01
47,40,11,6.13035298e+01
47,40,12,6.08204978e+01
47,40,13,5.83315757e+01
47,40,14,5.82605143e+01
47,40,15,nan
47,40,16,5.89098189e+01
47,40,17,6.14902797e+01
47,40,18,5.79405568e+01
47,40,19,6.15019199e+01
47,40,20,6.09827525e+01
47,40,21,5.88730442e+01
47,40,22,nan
47,40,23,nan
47,40,24,nan
47,40,25,6.17239386e+01
47,40,26,5.97232666e+01
47,40,27,6.07887960e+01
47,40,28,5.68184604e+01
47,40,29,nan
47,40,30,nan
47,40,31,nan
47,40,32,nan
47,40,33,5.56512483e+01
47,40,34,nan
47,40,35,5.71124243e+01
47,40,36,nan
47,40,37,6.27886936e+01
47,40,38,6.15715801e+01
47,40,39,6.04366238e+01
47,40,40,nan
47,40,41,nan
47,40,42,nan
47,40,43,nan
47,40,44,6.43918887e+01
47,40,45,nan
47,40,46,5.95749756e+01
47,40,47,nan
47,40,48,nan
47,40,49,nan
47,40,50,nan
47,40,51,nan
47,40,52,nan
47,40,53,nan
47,40,54,6.44585523e+01
47,40,55,5.88259992e+01
47,40,56,5.98360402e+01
47,40,57,5.94729455e+01
47,40,58,nan
47,40,59,nan
47,40,60,5.63911484e+01
47,40,61,6.41527386e+01
47,40,62,nan
47,40,63,nan
47,40,64,nan
47,40,65,nan
47,40,66,6.28562707e+01
47,40,67,6.41337471e+01
47,40,68,6.39814086e+01
47,40,69,nan
47,40,70,nan
47,40,71,6.04500645e+01
47,40,72,nan
47,40,73,nan
47,40,74,nan
47,40,75,nan
47,40,76,nan
47,40,77,nan
47,40,78,nan
47,40,79,nan
47,40,80,nan
47,40,81,nan
47,40,82,6.19873653e+01
47,40,83,nan
47,40,84,nan
47,40,85,nan
47,40,86,nan
47,40,87,nan
47,40,88,nan
47,40,89,5.97920775e+01
47,40,90,6.27223925e+01
47,40,91,6.35498214e+01
47,40,92,6.34649255e+01
47,40,93,nan
47,40,94,5.92349998e+01
47,40,95,nan
47,40,96,nan
47,40,97,5.95466262e+01
47,40,98,nan
47,40,99,5.76133233e+01
47,41,0,5.94177420e+01
47,41,1,5.90815803e+01
47,41,2,5.81763467e+01
47,41,3,5.90052508e+01
47,41,4,nan
47,41,5,5.98735044e+01
47,41,6,6.00591646e+01
47,41,7,nan
47,41,8,nan
47,41,9,nan
47,41,10,nan
47,41,11,nan
47,41,12,nan
47,41,13,6.08909286e+01
47,41,14,5.86435112e+01
47,41,15,5.68706781e+01
47,41,16,6.10204368e+01
47,41,17,6.07604961e+01
47,41,18,6.04289952e+01
47,41,19,6.10242155e+01
47,41,20,5.82810785e+01
47,41,21,5.99233571e+01
47,41,22,5.86791238e+01
47,41,23,nan
47,41,24,nan
47,41,25,5.98034628e+01
47,41,26,5.94737934e+01
47,41,27,nan
47,41,28,6.04239288e+01
47,41,29,nan
47,41,30,nan
47,41,31,nan
47,41,32,nan
47,41,33,nan
47,41,34,nan
47,41,35,nan
47,41,36,6.44666622e+01
47,41,37,6.18109707e+01
47,41,38,6.09088490e+01
47,41,39,5.55507712e+01
47,41,40,5.78680830e+01
47,41,41,nan
47,41,42,nan
47,41,43,6.02119829e+01
47,41,44,6.34572066e+01
47,41,45,nan
47,41,46,nan
47,41,47,6.06376189e+01
47,41,48,nan
47,41,49,nan
47,41,50,nan
47,41,51,6.18798285e+01
47,41,52,5.73550483e+01
47,41,53,5.78863549e+01
47,41,54,5.94278687e+01
47,41,55,6.05343286e+01
47,41,56,5.93147951e+01
47,41,57,nan
47,41,58,nan
47,41,59,nan
47,41,60,nan
47,41,61,nan
47,41,62,nan
47,41,63,nan
47,41,64,5.66001944e+01
47,41,65,nan
47,41,66,5.63879034e+01
47,41,67,6.24482356e+01
47,41,68,nan
47,41,69,nan
47,41,70,6.14818035e+01
47,41,71,6.15241668e+01
47,41,72,6.14541594e+01
47,41,73,5.88289440e+01
47,41,74,nan
47,41,75,nan
47,41,76,nan
47,41,77,nan
47,41,78,nan
47,41,79,nan
47,41,80,nan
47,41,81,nan
47,41,82,5.80359127e+01
47,41,83,5.94647024e+01
47,41,84,6.33964587e+01
47,41,85,nan
47,41,86,nan
47,41,87,5.81747420e+01
47,41,88,nan
47,41,89,nan
47,41,90,5.78513013e+01
47,41,91,6.45760493e+01
47,41,92,5.99302148e+01
47,41,93,6.10042008e+01
47,41,94,5.77790189e+01
47,41,95,5.61716999e+01
47,41,96,nan
47,41,97,nan
47,41,98,5.58054456e+01
47,41,99,5.97791300e+01
47,42,0,5.65838405e+01
47,42,1,6.11517801e+01
47,42,2,5.65674853e+01
47,42,3,5.81052539e+01
47,42,4,nan
47,42,5,5.74166689e+01
47,42,6,nan
47,42,7,5.65646538e+01
47,42,8,nan
47,42,9,nan
47,42,10,nan
47,42,11,nan
47,42,12,5.83133293e+01
47,42,13,5.97399563e+01
47,42,14,5.80696541e+01
47,42,15,5.84528541e+01
47,42,16,5.70749608e+01
47,42,17,5.78114935e+01
47,42,18,nan
47,42,19,nan
47,42,20,6.09783958e+01
47,42,21,nan
47,42,22,5.63505422e+01
47,42,23,nan
47,42,24,nan
47,42,25,nan
47,42,26,5.77515430e+01
47,42,27,6.09606062e+01
47,42,28,5.85160330e+01
47,42,29,nan
47,42,30,nan
47,42,31,nan
47,42,32,nan
47,42,33,nan
47,42,34,nan
47,42,35,nan
47,42,36,nan
47,42,37,6.44925958e+01
47,42,38,nan
47,42,39,5.96171148e+01
47,42,40,6.02270901e+01
47,42,41,6.16710346e+01
47,42,42,nan
47,42,43,nan
47,42,44,6.42658811e+01
47,42,45,nan
47,42,46,nan
47,42,47,nan
47,42,48,nan
47,42,49,nan
47,42,50,nan
47,42,51,nan
47,42,52,nan
47,42,53,5.49993235e+01
47,42,54,5.83375467e+01
47,42,55,5.94847331e+01
47,42,56,6.38126492e+01
47,42,57,nan
47,42,58,nan
47,42,59,nan
47,42,60,nan
47,42,61,nan
47,42,62,nan
47,42,63,6.29610260e+01
47,42,64,5.67175331e+01
47,42,65,5.68724841e+01
47,42,66,5.67946284e+01
47,42,67,5.78763591e+01
47,42,68,nan
47,42,69,nan
47,42,70,6.11065643e+01
47,42,71,6.04652229e+01
47,42,72,5.83606807e+01
47,42,73,nan
47,42,74,nan
47,42,75,nan
47,42,76,nan
47,42,77,nan
47,42,78,6.02650812e+01
47,42,79,nan
47,42,80,5.91337224e+01
47,42,81,6.41193232e+01
47,42,82,6.31594857e+01
47,42,83,6.27165665e+01
47,42,84,6.43434684e+01
47,42,85,6.01333967e+01
47,42,86,5.69364066e+01
47,42,87,nan
47,42,88,nan
47,42,89,nan
47,42,90,5.88491851e+01
47,42,91,6.03319001e+01
47,42,92,6.13400985e+01
47,42,93,5.98406274e+01
47,42,94,6.07069459e+01
47,42,95,5.52069457e+01
47,42,96,5.38973218e+01
47,42,97,5.79102276e+01
47,42,98,nan
47,42,99,5.72683346e+01
47,43,0,nan
47,43,1,nan
47,43,2,nan
47,43,3,6.05323109e+01
47,43,4,5.60947946e+01
47,43,5,nan
47,43,6,5.78054019e+01
47,43,7,5.70854716e+01
47,43,8,nan
47,43,9,6.42317262e+01
47,43,10,nan
47,43,11,6.27589752e+01
47,43,12,nan
47,43,13,nan
47,43,14,nan
47,43,15,nan
47,43,16,5.70337500e+01
47,43,17,nan
47,43,18,nan
47,43,19,nan
47,43,20,nan
47,43,21,5.73122413e+01
47,43,22,5.83498542e+01
47,43,23,5.74176662e+01
47,43,24,nan
47,43,25,5.57523720e+01
47,43,26,5.80129549e+01
47,43,27,nan
47,43,28,nan
47,43,29,nan
47,43,30,5.91047571e+01
47,43,31,nan
47,43,32,nan
47,43,33,nan
47,43,34,nan
47,43,35,nan
47,43,36,nan
47,43,37,nan
47,43,38,6.41150488e+01
47,43,39,nan
47,43,40,5.87714430e+01
47,43,41,6.02816360e+01
47,43,42,5.95527949e+01
47,43,43,6.07536034e+01
47,43,44,nan
47,43,45,5.98117988e+01
47,43,46,nan
47,43,47,5.78653693e+01
47,43,48,nan
47,43,49,nan
47,43,50,nan
47,43,51,nan
47,43,52,nan
47,43,53,nan
47,43,54,nan
47,43,55,6.25102209e+01
47,43,56,6.13317521e+01
47,43,57,6.05686728e+01
47,43,58,6.00985276e+01
47,43,59,5.95048375e+01
47,43,60,nan
47,43,61,nan
47,43,62,6.03176160e+01
47,43,63,6.05360112e+01
47,43,64,6.06400571e+01
47,43,65,5.99308177e+01
47,43,66,nan
47,43,67,nan
47,43,68,5.87254916e+01
47,43,69,5.85241272e+01
47,43,70,nan
47,43,71,6.05490293e+01
47,43,72,5.91493317e+01
47,43,73,nan
47,43,74,nan
47,43,75,nan
47,43,76,nan
47,43,77,nan
47,43,78,nan
47,43,79,nan
47,43,80,nan
47,43,81,nan
47,43,82,5.73098526e+01
47,43,83,6.04715940e+01
47,43,84,6.28064613e+01
47,43,85,6.50578226e+01
47,43,86,5.98747618e+01
47,43,87,nan
47,43,88,nan
47,43,89,nan
47,43,90,5.85068769e+01
47,43,91,5.90958645e+01
47,43,92,5.76219639e+01
47,43,93,5.85858325e+01
47,43,94,5.92600882e+01
47,43,95,5.57664202e+01
47,43,96,nan
47,43,97,5.64200050e+01
47,43,98,5.99367352e+01
47,43,99,5.86708601e+01
47,44,0,nan
47,44,1,nan
47,44,2,5.86931447e+01
47,44,3,6.45890245e+01
47,44,4,6.23125650e+01
47,44,5,5.90940428e+01
47,44,6,5.88884486e+01
47,44,7,5.98209841e+01
47,44,8,6.24220219e+01
47,44,9,6.44866974e+01
47,44,10,6.46222440e+01
47,44,11,6.02753293e+01
47,44,12,nan
47,44,13,nan
47,44,14,nan
47,44,15,nan
47,44,16,nan
47,44,17,nan
47,44,18,nan
47,44,19,nan
47,44,20,nan
47,44,21,5.77600681e+01
47,44,22,5.91635728e+01
47,44,23,5.74252257e+01
47,44,24,5.90821358e+01
47,44,25,5.53523022e+01
47,44,26,nan
47,44,27,nan
47,44,28,nan
47,44,29,5.84206814e+01
47,44,30,6.23826709e+01
47,44,31,6.08404424e+01
47,44,32,5.86446455e+01
47,44,33,nan
47,44,34,nan
47,44,35,nan
47,44,36,5.66421148e+01
47,44,37,nan
47,44,38,nan
47,44,39,nan
47,44,40,6.38607221e+01
47,44,41,6.54594595e+01
47,44,42,6.12123509e+01
47,44,43,6.41653931e+01
47,44,44,6.34892086e+01
47,44,45,5.69294285e+01
47,44,46,5.91502443e+01
47,44,47,5.83840925e+01
47,44,48,5.65300795e+01
47,44,49,nan
47,44,50,nan
47,44,51,6.02060536e+01
47,44,52,6.04084558e+01
47,44,53,5.73898941e+01
47,44,54,nan
47,44,55,nan
47,44,56,6.25086369e+01
47,44,57,5.94048071e+01
47,44,58,5.98835415e+01
47,44,59,6.42049669e+01
47,44,60,6.22392267e+01
47,44,61,nan
47,44,62,5.54188409e+01
47,44,63,5.74036847e+01
47,44,64,nan
47,44,65,nan
47,44,66,nan
47,44,67,nan
47,44,68,nan
47,44,69,6.03125569e+01
47,44,70,6.45589214e+01
47,44,71,6.55073046e+01
47,44,72,6.45146756e+01
47,44,73,6.04261087e+01
47,44,74,nan
47,44,75,nan
47,44,76,nan
47,44,77,nan
47,44,78,5.69089448e+01
47,44,79,6.23100367e+01
47,44,80,nan
47,44,81,nan
47,44,82,nan
47,44,83,5.78953569e+01
47,44,84,5.79054772e+01
47,44,85,6.26736500e+01
47,44,86,nan
47,44,87,5.93331652e+01
47,44,88,5.82914098e+01
47,44,89,nan
47,44,90,5.99244687e+01
47,44,91,nan
47,44,92,nan
47,44,93,nan
47,44,94,nan
47,44,95,5.82767297e+01
47,44,96,5.88220646e+01
47,44,97,5.78407948e+01
47,44,98,6.11584422e+01
47,44,99,nan
47,45,0,5.73764336e+01
47,45,1,5.79149938e+01
47,45,2,5.91364243e+01
47,45,3,6.45850733e+01
47,45,4,nan
47,45,5,nan
47,45,6,5.98160568e+01
47,45,7,6.10587425e+01
47,45,8,6.45955922e+01
47,45,9,6.09478096e+01
47,45,10,6.38808553e+01
47,45,11,6.44224709e+01
47,45,12,nan
47,45,13,nan
47,45,14,nan
47,45,15,nan
47,45,16,5.86192765e+01
47,45,17,nan
47,45,18,nan
47,45,19,nan
47,45,20,nan
47,45,21,5.91537631e+01
47,45,22,6.19095065e+01
47,45,23,6.14444542e+01
47,45,24,5.65518508e+01
47,45,25,nan
47,45,26,nan
47,45,27,nan
47,45,28,6.19526764e+01
47,45,29,5.93507400e+01
47,45,30,6.08725440e+01
47,45,31,nan
47,45,32,nan
47,45,33,nan
47,45,34,nan
47,45,35,nan
47,45,36,nan
47,45,37,nan
47,45,38,nan
47,45,39,nan
47,45,40,6.03560326e+01
47,45,41,nan
47,45,42,nan
47,45,43,6.41724074e+01
47,45,44,5.94753217e+01
47,45,45,5.88792828e+01
47,45,46,5.96488445e+01
47,45,47,nan
47,45,48,5.99910150e+01
47,45,49,nan
47,45,50,nan
47,45,51,nan
47,45,52,nan
47,45,53,nan
47,45,54,nan
47,45,55,nan
47,45,56,nan
47,45,57,nan
47,45,58,6.22883630e+01
47,45,59,6.15764500e+01
47,45,60,6.08184097e+01
47,45,61,6.47159389e+01
47,45,62,5.88087965e+01
47,45,63,nan
47,45,64,6.42497269e+01
47,45,65,nan
47,45,66,nan
47,45,67,nan
47,45,68,6.13127815e+01
47,45,69,nan
47,45,70,nan
47,45,71,6.48745969e+01
47,45,72,6.00290679e+01
47,45,73,nan
47,45,74,nan
47,45,75,nan
47,45,76,5.75633595e+01
47,45,77,5.87084655e+01
47,45,78,5.99535514e+01
47,45,79,nan
47,45,80,6.40927763e+01
47,45,81,nan
47,45,82,5.75380321e+01
47,45,83,5.77614762e+01
47,45,84,5.68392732e+01
47,45,85,5.82127784e+01
47,45,86,nan
47,45,87,6.01650636e+01
47,45,88,5.90888579e+01
47,45,89,5.79178895e+01
47,45,90,nan
47,45,91,nan
47,45,92,nan
47,45,93,nan
47,45,94,nan
47,45,95,nan
47,45,96,5.92885735e+01
47,45,97,5.91485496e+01
47,45,98,nan
47,45,99,nan
47,46,0,5.72709257e+01
47,46,1,5.82417376e+01
47,46,2,nan
47,46,3,nan
47,46,4,6.07182488e+01
47,46,5,nan
47,46,6,6.21574800e+01
47,46,7,nan
47,46,8,6.26995109e+01
47,46,9,6.46046442e+01
47,46,10,5.76131868e+01
47,46,11,5.97867015e+01
47,46,12,5.79678578e+01
47,46,13,5.90895341e+01
47,46,14,nan
47,46,15,5.99759938e+01
47,46,16,5.98253695e+01
47,46,17,6.09251995e+01
47,46,18,5.88704293e+01
47,46,19,5.91436429e+01
47,46,20,6.21199927e+01
47,46,21,5.88851533e+01
47,46,22,6.02391226e+01
47,46,23,5.91699660e+01
47,46,24,nan
47,46,25,6.03074443e+01
47,46,26,nan
47,46,27,5.96785629e+01
47,46,28,6.23590759e+01
47,46,29,6.42620009e+01
47,46,30,5.84619812e+01
47,46,31,nan
47,46,32,nan
47,46,33,nan
47,46,34,nan
47,46,35,nan
47,46,36,nan
47,46,37,nan
47,46,38,nan
47,46,39,nan
47,46,40,nan
47,46,41,nan
47,46,42,nan
47,46,43,5.96365193e+01
47,46,44,6.09207047e+01
47,46,45,5.89164846e+01
47,46,46,5.75550925e+01
47,46,47,5.82351746e+01
47,46,48,nan
47,46,49,nan
47,46,50,nan
47,46,51,nan
47,46,52,6.04541749e+01
47,46,53,nan
47,46,54,nan
47,46,55,nan
47,46,56,nan
47,46,57,5.92146247e+01
47,46,58,5.75016945e+01
47,46,59,6.35521896e+01
47,46,60,6.46034597e+01
47,46,61,6.46614264e+01
47,46,62,6.54348864e+01
47,46,63,5.99718009e+01
47,46,64,nan
47,46,65,5.99999891e+01
47,46,66,5.89579695e+01
47,46,67,6.04372678e+01
47,46,68,6.43213177e+01
47,46,69,5.92817950e+01
47,46,70,6.02423482e+01
47,46,71,6.50586190e+01
47,46,72,6.35767907e+01
47,46,73,nan
47,46,74,5.45784306e+01
47,46,75,5.83119426e+01
47,46,76,5.84726081e+01
47,46,77,6.16611940e+01
47,46,78,5.94722640e+01
47,46,79,nan
47,46,80,nan
47,46,81,5.65036689e+01
47,46,82,nan
47,46,83,5.97131980e+01
47,46,84,5.81377220e+01
47,46,85,6.05563763e+01
47,46,86,6.13821214e+01
47,46,87,5.68289155e+01
47,46,88,5.50976566e+01
47,46,89,nan
47,46,90,5.49405940e+01
47,46,91,5.83891891e+01
47,46,92,5.96646380e+01
47,46,93,6.07305904e+01
47,46,94,nan
47,46,95,5.81498050e+01
47,46,96,nan
47,46,97,nan
47,46,98,nan
47,46,99,5.98663121e+01
47,47,0,5.77110043e+01
47,47,1,5.92972300e+01
47,47,2,nan
47,47,3,nan
47,47,4,5.85103664e+01
47,47,5,6.22245932e+01
47,47,6,6.41689886e+01
47,47,7,6.06013269e+01
47,47,8,6.04947192e+01
47,47,9,6.04224648e+01
47,47,10,nan
47,47,11,5.74061815e+01
47,47,12,5.71550090e+01
47,47,13,nan
47,47,14,nan
47,47,15,nan
47,47,16,5.70507095e+01
47,47,17,6.15355540e+01
47,47,18,5.83767287e+01
47,47,19,5.95617394e+01
47,47,20,6.08283796e+01
47,47,21,6.02969144e+01
47,47,22,6.00818693e+01
47,47,23,5.92696829e+01
47,47,24,nan
47,47,25,nan
47,47,26,nan
47,47,27,nan
47,47,28,5.98527281e+01
47,47,29,nan
47,47,30,nan
47,47,31,nan
47,47,32,nan
47,47,33,nan
47,47,34,nan
47,47,35,nan
47,47,36,nan
47,47,37,5.64125575e+01
47,47,38,nan
47,47,39,nan
47,47,40,nan
47,47,41,nan
47,47,42,nan
47,47,43,6.03112990e+01
47,47,44,6.32127721e+01
47,47,45,nan
47,47,46,6.32148751e+01
47,47,47,5.72113583e+01
47,47,48,nan
47,47,49,nan
47,47,50,nan
47,47,51,nan
47,47,52,5.82150354e+01
47,47,53,nan
47,47,54,nan
47,47,55,nan
47,47,56,nan
47,47,57,nan
47,47,58,5.90956707e+01
47,47,59,5.90081489e+01
47,47,60,5.78142639e+01
47,47,61,6.36050399e+01
47,47,62,6.43023979e+01
47,47,63,6.13544919e+01
47,47,64,nan
47,47,65,nan
47,47,66,6.09847280e+01
47,47,67,5.91526604e+01
47,47,68,6.21309582e+01
47,47,69,nan
47,47,70,nan
47,47,71,6.13973417e+01
47,47,72,nan
47,47,73,nan
47,47,74,nan
47,47,75,5.70591094e+01
47,47,76,6.23235781e+01
47,47,77,6.05015163e+01
47,47,78,6.14578174e+01
47,47,79,5.83875117e+01
47,47,80,5.76968172e+01
47,47,81,5.96561511e+01
47,47,82,nan
47,47,83,nan
47,47,84,nan
47,47,85,5.94157713e+01
47,47,86,6.02674402e+01
47,47,87,5.87549816e+01
47,47,88,nan
47,47,89,5.52172839e+01
47,47,90,5.69920457e+01
47,47,91,5.98300717e+01
47,47,92,6.15360001e+01
47,47,93,5.79326471e+01
47,47,94,nan
47,47,95,nan
47,47,96,nan
47,47,97,nan
47,47,98,nan
47,47,99,6.30969402e+01
47,48,0,5.72833042e+01
47,48,1,nan
47,48,2,6.39724992e+01
47,48,3,nan
47,48,4,6.21426409e+01
47,48,5,nan
47,48,6,5.62708814e+01
47,48,7,nan
47,48,8,6.34183019e+01
47,48,9,nan
47,48,10,nan
47,48,11,nan
47,48,12,nan
47,48,13,nan
47,48,14,nan
47,48,15,5.41212287e+01
47,48,16,5.83871741e+01
47,48,17,5.56579387e+01
47,48,18,nan
47,48,19,nan
47,48,20,nan
47,48,21,nan
47,48,22,6.00903196e+01
47,48,23,5.78201114e+01
47,48,24,5.49762895e+01
47,48,25,5.85013178e+01
47,48,26,nan
47,48,27,nan
47,48,28,nan
47,48,29,nan
47,48,30,nan
47,48,31,nan
47,48,32,nan
47,48,33,nan
47,48,34,nan
47,48,35,nan
47,48,36,nan
47,48,37,5.71997353e+01
47,48,38,nan
47,48,39,6.23085658e+01
47,48,40,5.76976650e+01
47,48,41,nan
47,48,42,6.02656985e+01
47,48,43,6.22016531e+01
47,48,44,6.32498496e+01
47,48,45,6.40192908e+01
47,48,46,6.34563336e+01
47,48,47,6.15888685e+01
47,48,48,5.70363136e+01
47,48,49,nan
47,48,50,nan
47,48,51,nan
47,48,52,nan
47,48,53,5.71904820e+01
47,48,54,nan
47,48,55,5.96176709e+01
47,48,56,nan
47,48,57,5.79764579e+01
47,48,58,6.08254969e+01
47,48,59,5.90705308e+01
47,48,60,6.00306749e+01
47,48,61,5.79056581e+01
47,48,62,5.89414192e+01
47,48,63,5.69553960e+01
47,48,64,nan
47,48,65,5.91147215e+01
47,48,66,5.80094033e+01
47,48,67,5.89377810e+01
47,48,68,5.91213011e+01
47,48,69,nan
47,48,70,nan
47,48,71,nan
47,48,72,5.58594212e+01
47,48,73,5.63812123e+01
47,48,74,nan
47,48,75,nan
47,48,76,nan
47,48,77,5.92353249e+01
47,48,78,nan
47,48,79,nan
47,48,80,5.87865553e+01
47,48,81,5.80008793e+01
47,48,82,nan
47,48,83,6.31388957e+01
47,48,84,6.39516102e+01
47,48,85,nan
47,48,86,6.13632292e+01
47,48,87,nan
47,48,88,nan
47,48,89,nan
47,48,90,5.50831126e+01
47,48,91,6.06608073e+01
47,48,92,6.07176385e+01
47,48,93,5.78592016e+01
47,48,94,nan
47,48,95,nan
47,48,96,nan
47,48,97,nan
47,48,98,5.74981231e+01
47,48,99,6.28058454e+01
47,49,0,nan
47,49,1,nan
47,49,2,nan
47,49,3,6.41400373e+01
47,49,4,6.50195158e+01
47,49,5,6.31047416e+01
47,49,6,nan
47,49,7,nan
47,49,8,nan
47,49,9,nan
47,49,10,nan
47,49,11,6.41444348e+01
47,49,12,6.10884870e+01
47,49,13,nan
47,49,14,nan
47,49,15,5.68033061e+01
47,49,16,5.64181317e+01
47,49,17,5.55027597e+01
47,49,18,nan
47,49,19,nan
47,49,20,nan
47,49,21,nan
47,49,22,nan
47,49,23,nan
47,49,24,5.94147803e+01
47,49,25,nan
47,49,26,5.85768927e+01
47,49,27,nan
47,49,28,nan
47,49,29,nan
47,49,30,nan
47,49,31,nan
47,49,32,nan
47,49,33,nan
47,49,34,nan
47,49,35,nan
47,49,36,nan
47,49,37,nan
47,49,38,nan
47,49,39,nan
47,49,40,nan
47,49,41,5.53645793e+01
47,49,42,nan
47,49,43,nan
47,49,44,6.22172645e+01
47,49,45,nan
47,49,46,6.05237272e+01
47,49,47,5.86012634e+01
47,49,48,5.73118700e+01
47,49,49,nan
47,49,50,6.19426367e+01
47,49,51,nan
47,49,52,6.19117706e+01
47,49,53,nan
47,49,54,nan
47,49,55,nan
47,49,56,6.21450728e+01
47,49,57,nan
47,49,58,nan
47,49,59,nan
47,49,60,nan
47,49,61,5.88208434e+01
47,49,62,5.96259259e+01
47,49,63,nan
47,49,64,nan
47,49,65,5.92584437e+01
47,49,66,5.97053210e+01
47,49,67,5.65928065e+01
47,49,68,5.99432901e+01
47,49,69,nan
47,49,70,5.66477884e+01
47,49,71,6.08994071e+01
47,49,72,6.13391727e+01
47,49,73,6.16532254e+01
47,49,74,5.98419479e+01
47,49,75,5.74100396e+01
47,49,76,nan
